season_number,season_id,team_id,team_name,is_ai,league_id,roster_count,roster_avg_ovr,team_top8_ovr,youth_budget,locked_budget_total,youth_budget_pct,budget_tier,academy_generated,academy_signed,academy_in_academy,academy_free_market,avg_youth_age,avg_youth_ovr,max_youth_ovr,avg_potential_max,max_potential_max,avg_prospect_score,best_prospect_score,useful_prospect_count,useful_prospect_rate,unusable_prospect_count,fast_growth_count,normal_growth_count,slow_growth_count,potential_s_count,potential_a_count,potential_b_or_lower_count
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,0de3a503-2741-4b9f-9edc-0385e9719fa4,沙漠商队,True,ba1bbfa6-39f1-4fcb-9d96-d900d82299bb,15,68.0,75.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,103539b4-2a2a-4683-8afe-776e47e8b7ff,乌拉圭牛,True,f3d2a9fb-4308-4965-9eb5-7aa93771ea8c,15,64.6,69.62,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,11652741-7982-423c-9d43-63159ce90f52,赫塔菲蓝,True,47e34c76-dae2-4c09-98e3-c614bd436c0d,15,67.0,72.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,126f806d-740b-4a6f-9392-82df79950c7b,库尔德勇,True,06d251b1-d1ce-4672-9b61-8c58400fedd7,15,62.8,69.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,13008649-8260-4f38-b749-c2c11c41c871,金虎啸月,True,ee701def-e276-4c39-9886-dc5f654b11a3,15,73.87,80.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,130203c7-d166-4473-beb1-add39684740a,辛巴达航,True,79af1ebe-3f10-452e-ae6c-e263fab2090d,15,77.07,86.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,144b097d-4ae4-47bb-b2d8-8f82d034ee0a,萨尔瓦多,True,90faf0ac-b5ab-428a-8013-1d4e4301c9b9,15,67.73,73.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,154de17e-262f-4290-8ae7-b34988d72dcc,蓝鹰拉齐,True,ab517030-f61c-4921-9cfc-1fc2a4ea45ae,15,59.13,65.0,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,16ad6ae3-f394-4cf8-9b82-d3bfcf0ac5cb,潘帕斯草,True,c814cc2b-36a7-4658-8f98-d15ac6b93657,15,77.67,83.25,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1723e320-b7c4-42a5-bb6e-440f530d6411,水蟒巨蛇,True,2622f7c4-8f8c-4fe9-90b9-f4c69195f2e7,15,60.73,65.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,177dcdc8-8190-4d07-8c96-c1342ac20eb3,流水无痕,True,94b33060-2e8c-40af-bd83-129fdf21c013,15,62.67,67.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1797dea3-cc3d-4d91-b679-42bddebb8b49,苍穹雄鹰,True,84e6f6b1-01ee-4a7f-9a86-de3378e4e37f,15,68.47,77.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,187dc2a9-26af-4872-a0c3-70639d474c49,不来梅绿,True,6f0873e0-986f-49ae-aa9f-617199452c73,15,61.8,67.25,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,18d30e0f-106d-479d-8389-a0b2fdc10088,纳斯卡线,True,f3d2a9fb-4308-4965-9eb5-7aa93771ea8c,15,71.0,76.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,19a0596d-96d0-45dd-aca6-012dc9cfff60,马穆鲁克,True,06d251b1-d1ce-4672-9b61-8c58400fedd7,15,63.93,71.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1a1a8724-0c3d-46f5-947d-b68e4485e13e,土耳其近,True,06d251b1-d1ce-4672-9b61-8c58400fedd7,15,61.73,67.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1a5a12a4-e26d-4230-8e07-62c5fd242cc3,双峰巨驼,True,ba1bbfa6-39f1-4fcb-9d96-d900d82299bb,15,65.93,71.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1b2903d6-af9a-42e6-bbbd-f0f5b5dc4473,石油大亨,True,90c4bb88-67d1-4c5e-afe1-a36c09e19b72,15,74.33,80.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1ba68dce-3d46-465a-8df5-29fec91e7a6f,真蓝黑亚,True,6443ce5a-c193-4876-ba4b-e72ad8699b41,15,65.67,72.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1bbb45db-8573-47c7-8560-694ea297b83b,青龙偃月,True,27dd6828-771b-41eb-a270-32e5e44a5d92,15,82.47,89.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1cc48299-99b5-4884-941a-d6d832ee4013,天方夜谭,True,242d2876-5eec-455f-9274-0a18e32fda46,15,64.6,72.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1d30847b-b9cf-403f-88e8-9fa409a68f11,烈焰红唇,True,460ee5a0-6e07-45f7-8d99-f0cf3d7522c7,15,60.4,66.0,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,1fe694c0-bd72-47ce-98a0-2ee256c16008,维多利亚,True,2878e37e-519b-4685-a672-fe91d458de8d,15,58.13,63.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2477d6b9-5a05-48fa-ac84-65709e432032,红牛莱比,True,c0e755da-0780-4ae6-bcab-e5b0382f0940,15,59.93,64.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,24dedb24-cb5c-477b-adb4-11c6a5241c72,五人制王,True,ca686455-380e-479f-b3a7-15c6da984f2f,15,77.0,83.25,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,25f39317-b580-42eb-af94-aa545d3c59ac,红狼罗马,True,6443ce5a-c193-4876-ba4b-e72ad8699b41,15,63.13,70.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,261bae1d-66e5-40d7-9f97-634cb66fc884,沙漠之狐,True,79af1ebe-3f10-452e-ae6c-e263fab2090d,15,82.13,88.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,27238f94-7f5d-4495-ad22-979d6e397e30,绿洲明珠,True,79af1ebe-3f10-452e-ae6c-e263fab2090d,15,77.4,82.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,27345221-c686-4a79-8f4c-64ad9422aefe,华南虎威,True,ee701def-e276-4c39-9886-dc5f654b11a3,15,72.67,78.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,27d84d51-1cca-40bd-97be-4d4173d6aa82,金豹捕猎,True,308e2afd-ebfa-461c-bf8c-58c7ddfa52db,15,61.2,66.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,28404609-11e3-4b56-a77d-99c4607bc937,白虎啸天,True,ee701def-e276-4c39-9886-dc5f654b11a3,15,74.73,81.62,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2b7d961a-abdb-4b3b-bb4e-8882a92445da,幽冥鬼狼,True,8c29730d-0f7c-482e-89ab-74b94a9381fd,15,66.8,72.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2ba96d55-9c4f-4c25-92c9-f29e4fc79a83,蓝宝石海,True,54635311-65ad-4163-8b78-f13177dc8043,15,63.2,68.62,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2d0c8564-6fc6-4238-86cb-66040df2e1a0,红军利物浦,True,60d521f0-f669-4252-844a-39a7e0058438,15,79.53,87.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2d1e4176-21e8-4fa0-a6fc-699c30ed7d53,铁翼飞鹰,True,84e6f6b1-01ee-4a7f-9a86-de3378e4e37f,15,64.47,71.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2db22c65-c640-41ae-b6dc-1e5efd17222d,食人鱼群,True,2622f7c4-8f8c-4fe9-90b9-f4c69195f2e7,15,58.33,61.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2e02c974-b046-4900-bdaf-c60c2ac7b7b4,银河战舰,True,f49d5616-de3b-4a30-af97-e78f3eaade19,15,69.0,76.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2f32639d-3527-4e6c-9e7e-4f41b062d992,小海马萨,True,6443ce5a-c193-4876-ba4b-e72ad8699b41,15,62.53,69.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2fe92bff-94e2-4c8e-91c1-274d0546f478,公牛都灵,True,6443ce5a-c193-4876-ba4b-e72ad8699b41,15,65.93,74.62,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,2ffae4d2-fbaf-4ce4-a218-5e39ddd54b94,凯门鳄凶,True,2622f7c4-8f8c-4fe9-90b9-f4c69195f2e7,15,62.6,65.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3024c4cc-fcee-43ac-a953-a2b2b066075d,小辣椒莱,True,6443ce5a-c193-4876-ba4b-e72ad8699b41,15,60.87,65.75,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3100b3c6-bef4-4c80-b411-3fac0fdc5559,紫气东来,True,94b33060-2e8c-40af-bd83-129fdf21c013,15,61.4,68.62,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3158a9a5-a751-4c7b-b694-b66cbd8d072b,蜜蜂布伦特,True,e5b023fc-b6db-4bdb-936f-c3cdb3c21f04,15,70.27,77.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,31830667-1b81-4c71-8327-b276853cf0b8,香料之路,True,242d2876-5eec-455f-9274-0a18e32fda46,15,62.07,71.0,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,31a14be6-8c15-4726-b944-7c98ce6feb4c,祖母绿光,True,54635311-65ad-4163-8b78-f13177dc8043,15,63.13,67.25,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,31e8bd78-a668-4b45-b6ee-b7071b51fbe7,南部之星,True,c0e755da-0780-4ae6-bcab-e5b0382f0940,15,60.2,66.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,32026513-221f-4b8b-8766-259cfa36898f,格拉纳达,True,47e34c76-dae2-4c09-98e3-c614bd436c0d,15,66.93,73.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,33b240c2-0bc9-4020-9689-b4281f57cfdc,绿白贝蒂,True,47e34c76-dae2-4c09-98e3-c614bd436c0d,15,67.53,74.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3483fc69-5c5a-485d-983e-2505d46767ed,马赛勇士,True,ac391e7e-19d8-480e-938a-774e9c015a22,15,61.33,66.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,35187340-97d2-4fe3-a206-658494f086aa,野马奔腾,True,13e2b17e-a176-4899-b2b5-93334ed676c6,15,63.13,69.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,36030eed-d617-4d2d-93bf-407890c1334e,非洲雄狮,True,45d5e8cd-7c2b-44e9-86d4-90a7acb65fd3,15,64.13,71.88,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3723d369-f82c-40c0-a0f4-75f0f7f706af,矿工沙尔,True,6f0873e0-986f-49ae-aa9f-617199452c73,15,64.27,72.25,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,37ec3ec7-5ccb-4934-8243-d47eef2078fa,草原战狼,True,8c29730d-0f7c-482e-89ab-74b94a9381fd,15,66.0,74.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,38cbda2d-71ce-49ef-8819-669fd57fea97,红黑恶魔,True,ab517030-f61c-4921-9cfc-1fc2a4ea45ae,15,63.53,70.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3998d156-c1a8-4471-b0dc-ae0648205071,科隆山羊,True,6f0873e0-986f-49ae-aa9f-617199452c73,15,62.33,68.62,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3a2a99bd-861b-444d-97b6-cf1a521db04d,雄鹰法兰,True,c0e755da-0780-4ae6-bcab-e5b0382f0940,15,61.93,68.0,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3abeb497-39dc-436d-88b0-9b66a3001e93,撒哈拉驼,True,79af1ebe-3f10-452e-ae6c-e263fab2090d,15,75.4,82.0,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3ada5fd7-24b7-49e8-a4a4-9ee875333572,枪手兵工厂,True,60d521f0-f669-4252-844a-39a7e0058438,15,77.93,83.38,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3b292942-ec3c-4d16-9024-6162fd3039f5,铁甲战狮,True,308e2afd-ebfa-461c-bf8c-58c7ddfa52db,15,59.27,67.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3b2be75d-be3b-4fb7-b9f6-83a8a43036cd,阿拉伯夜,True,79af1ebe-3f10-452e-ae6c-e263fab2090d,15,73.07,79.25,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3bd56169-d731-441c-b728-480f9ac45561,云豹穿林,True,308e2afd-ebfa-461c-bf8c-58c7ddfa52db,15,61.13,68.12,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3c082dfb-567e-4c00-b2fd-781ae317ca1a,波斯勇士,True,cc40477a-cee3-4199-84aa-cb88d9700334,15,60.73,65.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3c337f95-09ff-4979-8cde-9e83cdbd0569,老鹰水晶宫,True,e5b023fc-b6db-4bdb-936f-c3cdb3c21f04,15,75.67,81.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3d48113d-f951-415d-983f-fac35ee558bc,炼油大师,True,90c4bb88-67d1-4c5e-afe1-a36c09e19b72,15,73.67,78.5,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
1,127cb4f0-913e-4b59-a6ee-cde1054b9ff0,3dcfaa41-6cfc-4efa-9ad3-1b1ee5b774c6,雷霆万钧,True,460ee5a0-6e07-45f7-8d99-f0cf3d7522c7,15,63.07,71.62,0.0,0.0,0.0,low,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0
