season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,recent_ratings,recent_minutes,matches,goals,assists,average_rating
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,ee405115-0115-4f29-88ed-46b06b184c48,塞普 鲁索,ff1fa455-a3d4-4f88-b0c1-83f23072a63a,MF,25,68,S,generated,68400.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.8, 7.2, 7.7]","[50, 50, 50]",16,3,2,7.8
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,41320b72-6e45-4556-b7c0-8fef0cd9b39e,诸葛庚,511869fc-0d4a-4a9d-874f-672bf7b73d7b,DF,26,79,S,generated,168245.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[6.9, 7.4, 6.6]","[50, 50, 50]",17,5,0,7.72
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e1820f2d-4f01-4855-8594-abc3e730a267,阿尔卡季 多布罗沃利斯基,ae5e1af9-5f9a-4fcd-99d7-ba2b613dd9a4,DF,30,84,S,generated,186390.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.6, 7.4, 9.0]","[50, 50, 50]",18,3,2,7.8
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,0465e02b-73ec-4812-aee7-f576204ab68d,司马明辉,4827bcfa-ad0c-4570-a1bb-e73e4531857d,DF,26,63,A,generated,53608.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[10.0, 7.3, 6.8]","[50, 50, 50]",15,4,0,7.71
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,81d26587-fb26-4094-8b86-e41d836dc02e,维森特 穆尔,52026170-7ab6-4175-828f-f374212fe06f,FW,30,61,A,generated,48510.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[9.2, 7.4, 8.3]","[50, 50, 50]",15,3,0,7.71
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9836ec31-06ed-49e5-bef5-0efe2695e133,史云铭,511869fc-0d4a-4a9d-874f-672bf7b73d7b,DF,29,87,S,generated,235800.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.4, 7.3, 7.0]","[50, 50, 50]",17,2,2,7.69
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,0c7b40b6-761f-4749-b031-bc1af1177baa,弗朗切斯科 安布罗西尼,d7869c27-6888-484a-a8f0-2302f76966d6,MF,29,75,A,generated,101250.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[7.5, 10.0, 8.5]","[50, 50, 50]",16,8,2,8.36
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,27106580-f529-4ee5-851d-269437a14d66,马诺 普雷查,e1a10934-083a-43c5-83bb-21c96e852047,MF,24,60,S,generated,34425.0,NEUTRAL,-1,0,-1,1,-1,-1,-0.004,3.0,"[6.5, 6.5, 6.3]","[50, 50, 50]",7,1,1,6.96
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b3cd8178-ef8e-4d5a-9ff2-9aee240cb6a1,劳厄 林德伯格,19e3f4c4-6b77-4626-8851-46bf9cd3f50d,MF,28,83,S,generated,226600.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 8.6, 6.8]","[50, 50, 50]",17,4,0,7.56
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a52b18db-9b5e-41a9-9f08-ec0034a88a33,沃伊捷赫 斯米尔诺夫,dd449048-c1ed-4e51-b8e1-dadb9bc895fc,DF,29,64,A,generated,46940.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[7.5, 6.2, 7.3]","[50, 50, 50]",15,1,1,7.59
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,5a5b5b85-9104-46f3-919a-17b78e3d2b92,约纳斯 博伊,38b4ca23-fcd0-4146-b82e-d14302fc77d5,DF,29,78,S,generated,129960.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[6.7, 7.9, 6.4]","[50, 50, 50]",18,1,1,7.06
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,7f327669-8218-40f9-86a2-bd7a4bed8112,坦纳 米克,db3ca325-5af2-49ee-b4eb-ffc5833d9db4,MF,30,83,S,generated,185400.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.0, 7.2, 8.3]","[50, 50, 50]",16,9,3,8.73
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,157d5d78-6c4e-4458-904b-22891fa0635e,西芒 德卢卡,dfd5c178-63e7-4592-8430-0bf56ef6b746,DF,24,58,A,generated,28696.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[6.7, 6.1, 7.2]","[50, 50, 50]",2,0,0,6.6
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9843ff4a-7d60-4769-9fe1-3fe029e7d9af,袁鹏凯,b3dbdf88-1463-46cc-b570-748b06c3cde9,GK,29,70,S,generated,61965.0,LOW,-4,-1,-1,-2,-1,0,-0.016,-18.0,"[6.7, 5.3, 6.4]","[50, 50, 50]",17,0,0,7.0
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,fc7a914a-430a-4c7e-95f9-cfb970923330,雄 苏,d3f11c2d-1468-4391-843e-98c05dd06286,MF,22,68,S,generated,72000.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[9.1, 7.0, 7.1]","[50, 50, 50]",16,3,2,7.62
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,de2ccd54-3e60-431f-bc17-796907cdafa1,索尔维 帕姆,23e14ca1-58d8-4e82-8320-1660f2004670,DF,22,67,A,generated,67688.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[6.9, 6.8, 6.5]","[50, 50, 50]",15,2,1,7.35
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,2691397f-6962-4202-9e46-e22533c878f1,胡东杰,8480866e-e4ec-48f0-ab82-b52115112311,FW,37,57,A,generated,0.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[7.2, 6.5, 6.0]","[50, 50, 50]",6,0,0,6.3
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,ffafddf4-e06f-46cd-89cc-28ddd3fb60f6,邓该,8bee1147-d70c-4661-ac27-751bee6ae252,FW,31,66,A,generated,41895.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.3, 7.3, 7.9]","[50, 50, 50]",15,8,3,7.98
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f8b31cb1-3fd4-4f22-a654-e512c96ad9f7,哈维尔 富恩特斯,dd449048-c1ed-4e51-b8e1-dadb9bc895fc,MF,22,41,S,academy,8407.0,NEUTRAL,0,0,0,1,0,-2,0.0,3.0,[6.6],[50],1,0,0,6.6
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,00b3a133-4b56-4b98-96e9-1c2d8b916bbd,罗德里格 拉罗什,06f191f9-a375-41b6-bc60-7e8b63676e15,GK,30,67,A,generated,76350.0,LOW,-2,-1,-1,1,0,-2,-0.008,3.0,[6.1],[50],1,0,0,6.1
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c88809ad-554f-493c-9edd-446fde8b53a1,政 恨,57fe450c-b28d-419d-a0b3-63e5cc902728,FW,33,93,S,generated,0.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[7.3, 8.9, 8.3]","[50, 50, 50]",19,14,4,8.63
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a0e64e71-27a4-4afe-8d1a-9c2049cc0202,敏宇 时,8f2abd86-22c1-4fc7-946e-7e8b508f5163,FW,25,54,A,generated,22512.0,LOW,-5,-1,-1,-1,-1,-2,-0.02,-10.0,"[6.4, 6.2, 6.3]","[50, 50, 50]",8,0,0,6.3
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b285e127-e1bb-4dca-b231-23c26684bd9a,爱德华多 朱,1b4e22b3-444a-49bd-bb80-33b02310ae6e,MF,27,87,S,generated,288200.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[9.8, 10.0, 7.6]","[50, 50, 50]",18,7,4,8.29
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b7b83aa9-ec6d-4c89-9cc0-03b6734bbe47,人 松本,6d8e0c3f-f699-4dc0-aff2-9fa21ee26e74,MF,24,69,S,generated,72675.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[6.7, 8.9, 9.2]","[50, 70, 50]",19,1,3,7.87
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,3f14cb7c-2648-46e4-972f-11ceb472fff5,蓮 小池,41501a6a-5951-4b09-a411-c409b9319f7d,MF,27,72,A,generated,97812.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[10.0, 8.5, 7.2]","[50, 50, 50]",15,4,2,7.75
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b944e522-3368-4340-be35-d9fe13acdcce,龍太郎 森,119e7558-6e26-466f-96d7-37a30d765b77,DF,23,65,A,generated,61750.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[6.9, 6.7, 7.0]","[50, 50, 50]",16,0,1,7.16
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,5b3d3bad-73f7-4fe1-aff2-a5090f721551,罗基 布思,43fabbee-b584-4985-9119-627445998a83,GK,24,44,A,generated,13955.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.3, 6.0, 8.1]","[50, 50, 50]",15,0,0,6.47
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a991ceb7-000c-4ceb-8593-1b1d71a62bd3,鲁菲诺 戈麦斯,80f3ff36-0a44-4d20-958f-ad9eb4159f56,DF,29,59,A,generated,43163.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[7.5, 6.9, 6.6]","[50, 50, 50]",3,1,0,7.0
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,55633542-7d74-4157-9206-0e10770908fd,江强浩,53f3c6c3-c12d-41d2-a3ad-58b6b94a6dea,MF,31,69,A,generated,45518.0,LOW,-3,-1,-1,1,-1,-2,-0.012,3.0,"[6.2, 6.5, 6.0]","[50, 50, 50]",5,0,0,6.36
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,81293b75-e901-4a1b-8123-aa29c23107fe,尼克 卡普托,345ce64a-0eff-45c3-892e-171f6803a8b3,MF,33,86,S,generated,172200.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[7.3, 7.2, 10.0]","[50, 50, 50]",16,3,1,8.05
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a8982d5c-f532-401d-9cba-6b93a575bcd5,铁木尔 帕宁,79441db3-4b4b-436b-b258-482eb5263da2,MF,27,78,S,generated,167200.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.4, 7.4, 8.4]","[50, 50, 50]",16,7,0,8.05
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,16342936-97eb-49a8-8808-6485dfc75c15,德梅特里奥 科斯塔,7792e428-9917-4402-9eec-fe0f7b5a05f2,MF,22,65,S,generated,61750.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[6.8, 6.9, 6.5]","[50, 50, 50]",15,2,2,7.53
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b7949e06-8ae5-4143-8bc3-d145847da76f,林智荣,9d2a4c4a-c612-4cf1-bad2-125b621c8e0d,DF,31,83,S,generated,136990.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.5, 7.0, 6.9]","[50, 50, 50]",17,2,4,7.51
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,34b54399-5f7c-4aee-b4fc-abeb0a7f8a2a,立夏 秋田,7b8f9873-2cf9-440e-9638-4e5498d4d9ae,DF,32,68,S,generated,0.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.9, 8.4, 6.6]","[50, 50, 50]",16,0,2,7.38
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,79b86364-f1a0-49f5-9c7f-db8592f8f0a0,万斯 科尔曼,119e7558-6e26-466f-96d7-37a30d765b77,GK,30,63,S,generated,63840.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[7.6, 5.8, 6.6]","[50, 50, 50]",16,0,2,6.56
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,3d58eddd-664f-4637-b1bd-482c2d340199,张福康,e63b8fec-a8f4-4d4a-b355-ef3f8934d96b,MF,27,67,A,generated,74250.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.8, 8.0, 7.5]","[50, 50, 50]",15,2,1,7.53
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,74ad5492-a0a0-49a2-8b1c-7bb63417925d,猜差纳 埃科,7be612ad-7273-430a-8cbb-9efaccee934a,MF,25,64,A,generated,43981.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[7.2, 7.2, 9.6]","[50, 50, 50]",17,3,0,7.56
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9bc3d794-6682-40b2-a2ff-cf46580ec25b,格雷 麦克弗森,4e3da93e-5b37-4581-85e2-917f1832c0a4,MF,23,61,A,generated,41895.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.0, 6.8, 6.8]","[50, 50, 50]",16,3,2,7.39
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a8c3936a-fd7d-4e7b-8676-4118638b4a66,埃万耶洛斯 卡布里尼,718f50ad-1cfa-496b-88a9-ac1e32eb7a25,DF,30,74,S,generated,100890.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.5, 6.4, 6.9]","[50, 50, 50]",16,5,0,7.79
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4700211c-dd2d-46d8-8096-72784a0893e3,马特维 梅德韦杰夫,1e9dd6c4-5654-43b9-b015-820e6b746148,MF,31,88,S,generated,194600.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.6, 9.0, 7.3]","[50, 50, 50]",19,9,4,8.41
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cf4fec6d-ac3c-4133-b299-e48e5a5d3e72,贝赫南 德尼兹,6e6bb008-2263-40ed-9a77-e9e836378fda,DF,29,70,A,generated,91080.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[7.2, 6.9, 7.1]","[50, 50, 50]",18,1,0,7.24
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f2548a59-33b7-49fb-ae41-a0b5f426b3d1,大翔 横井,f620e152-292f-4fbe-b20c-d69017df3b13,GK,26,73,S,generated,115995.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.1, 7.1, 7.6]","[50, 50, 50]",15,0,1,7.57
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f5be02cb-5ec9-481d-b2cb-f22a58d203da,德利亚斯 因西涅,aaf997c0-ab27-4381-9357-c0ff681628d1,MF,34,60,A,generated,49050.0,LOW,-3,-1,-1,1,-1,-2,-0.012,3.0,"[6.1, 6.0, 6.7]","[50, 50, 50]",6,0,0,6.55
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,4856f267-f5e2-4e7a-99d5-40be65057d2c,范禄,f15b6248-89a2-4cf3-b3e1-6d5932786764,FW,26,82,S,generated,202730.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[7.1, 9.6, 8.7]","[50, 50, 50]",18,8,4,8.27
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,54b1750c-172b-4183-8fa0-f985805eceb9,马滔,d4953c57-7182-4723-9142-a8e6adf47c2d,GK,25,56,A,generated,26981.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[7.2, 7.6, 5.8]","[50, 50, 50]",17,0,0,6.25
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c054d0a5-4dbf-4956-badf-77f5d60237e8,程虹,511869fc-0d4a-4a9d-874f-672bf7b73d7b,DF,26,92,S,generated,389400.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.7, 8.0, 7.3]","[50, 50, 50]",17,1,2,7.51
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,79b4265e-fcc1-439f-8611-2aa78b211ae8,吴杰,89364c43-5038-44cc-8d25-5c9654a4d96c,MF,23,47,S,academy,10656.0,NEUTRAL,-1,-1,0,0,-1,0,-0.004,0.0,"[6.9, 6.8, 6.6]","[50, 50, 50]",5,0,0,6.8
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,2eafefd7-a7f7-4b52-b096-7dcaf44bb743,尼洛 布拉曼特,a4caae20-4eb1-4398-a208-2e6966f3ae81,FW,27,60,A,generated,42322.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[7.2, 7.2, 6.9]","[50, 50, 50]",15,1,1,7.49
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9a849bf5-5858-439f-878f-a6d6cda08f4f,法比奥 费拉里,975356c9-9f62-4341-88c9-a4053cfdc83b,DF,30,76,A,generated,120600.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.9, 7.2, 6.5]","[50, 50, 50]",19,2,2,7.46
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,78b906b8-8dd4-4171-b9b8-ebf89d34911f,杜安 麦凯,a4caae20-4eb1-4398-a208-2e6966f3ae81,DF,29,71,A,generated,78570.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[7.3, 7.0, 6.7]","[50, 50, 50]",15,1,0,7.29
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,98ae00cd-0eed-45e1-b1d3-fc43aff0bce0,内斯托雷 巴尔迪,1af119e0-e593-4062-88fb-92dc16a57205,MF,31,71,A,generated,61110.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[8.1, 7.7, 8.4]","[50, 50, 50]",15,4,2,7.82
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c52627f0-8af2-424a-98aa-d9e0fbb68400,进 罗,1a88743d-0b20-492d-add3-6a8961184f81,FW,31,69,A,generated,0.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.6, 7.4, 7.1]","[50, 50, 50]",15,5,0,7.85
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,883f3cde-a71a-4079-932e-45f2a4892a93,戴思源,830e3531-1a9f-4e2a-adcf-6ad465166617,MF,26,79,S,generated,168245.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.4, 7.6, 8.2]","[50, 50, 50]",17,2,1,7.45
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d513c3d0-2dec-4a0e-ab23-8a204fc84aa2,里斯 博伊德,718f50ad-1cfa-496b-88a9-ac1e32eb7a25,DF,27,65,S,generated,67925.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[7.5, 6.7, 7.0]","[50, 50, 50]",16,0,0,6.86
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cc5d455e-dbcb-446a-bf2e-ec26f55f709d,吴晟翔,a7a0cccb-3297-423e-9a93-a8f112824245,MF,23,55,B,generated,22938.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[7.6, 7.0, 6.2]","[50, 50, 50]",6,0,1,6.9
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,04ba3ba0-b91c-4d22-b641-4150e9e7847e,顾绍山,dd449048-c1ed-4e51-b8e1-dadb9bc895fc,FW,30,70,A,generated,72900.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[6.9, 6.6, 7.4]","[50, 50, 50]",15,3,0,7.49
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,fe599fc7-6a64-469b-ac9a-6201face459a,卡雷 古纳尔松,9d2a4c4a-c612-4cf1-bad2-125b621c8e0d,MF,23,76,S,generated,134000.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.8, 6.4, 7.1]","[50, 50, 50]",17,4,3,7.39
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c0dd202e-1f0e-4c87-9d51-6519f7730d74,田煜昌,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,MF,28,88,S,generated,305800.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[8.6, 8.7, 8.6]","[50, 50, 50]",17,6,1,7.96
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,1262f277-7d4f-48e6-8b96-0758de7fc2a4,陈彬炳,13ad2944-3ec7-4ec5-87d6-19e0eb43b2e3,GK,26,73,A,generated,100610.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[7.7, 8.0, 9.1]","[50, 50, 50]",18,0,1,7.03
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e85a1e1f-141c-42e1-9bd1-d5bb8d45bb09,马特乌斯 托尼,daef3762-8681-454f-8dad-3aa6204f616d,MF,27,65,A,generated,61132.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.7, 8.9, 7.3]","[50, 50, 50]",16,4,0,7.69
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,df4cc39c-6f5b-4ea3-a31f-3f3caabce8e5,程正洋,fced3e75-ce7e-4d13-9640-06bb8513b840,MF,28,78,S,generated,150480.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.8, 7.8, 7.9]","[50, 50, 50]",18,2,0,7.4
