season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,draft_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,05ece36b-f747-45a4-a32d-59f5d56f2b3d,累西腓鼓,True,ca705920-2b1c-476a-beba-719a8cb56338,3,1,0,0,0,0,0,0,0,0,15,69.27,75.0,83,0,0,0,0,0,0,221000.0,867100.0,392.35,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,07a856d4-9bdc-4009-8bcb-4d389c149ade,蜜蜂布伦特,True,2139ff36-979a-454d-b666-34f74056f2b4,2,1,0,0,0,0,0,0,0,0,15,72.47,77.62,86,0,0,0,0,0,0,286000.0,904900.0,316.4,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,09288aec-9540-4736-bdfd-862bca0e9d26,五人制王,True,95dd945b-0d80-4c85-92e3-8b6b6dbd7b7c,1,1,0,0,0,0,0,0,0,0,15,78.6,85.75,93,0,0,0,0,0,0,357500.0,985850.0,275.76,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,09f1c366-b594-4059-8674-f303c49b059b,土耳其近,True,8196c72e-d2d9-46f0-93a7-46f3fd227434,4,1,0,0,0,0,0,0,0,0,15,63.07,69.88,84,0,0,0,0,0,0,169000.0,790500.0,467.75,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,0a0d2e7a-ae2b-4fa6-be76-74af5073a7cf,蓝衣军团,True,ed932cf6-43c6-4da1-b768-40349886f761,4,1,0,0,0,0,0,0,0,0,15,64.13,70.75,85,0,0,0,0,0,0,169000.0,802650.0,474.94,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,0a639133-b31e-441d-812e-19131cd2f6bb,格拉纳达,True,7ad18cc3-0a92-4601-8e13-6b46f256c637,3,5,0,0,0,0,0,0,0,0,15,66.6,74.12,90,0,0,0,0,0,0,221000.0,833800.0,377.29,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,0a8bc62d-faaf-4ffc-a470-f7d41c489dbc,天方夜谭,True,b3b7b3ce-fe21-46d7-924e-a380ad0efc21,4,1,0,0,0,0,0,0,0,0,15,63.4,67.75,78,0,0,0,0,0,0,169000.0,793150.0,469.32,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,0b2c899b-d52a-42d7-8d5c-db7c2cec4897,波斯猫王,True,77410f57-57a5-4fb8-8e23-d762a2faef4b,4,1,0,0,0,0,0,0,0,0,15,62.27,69.38,85,0,0,0,0,0,0,169000.0,779200.0,461.07,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,0d1d06b7-2f29-45e9-a43c-9e7da63638b7,设拉子酒,True,77410f57-57a5-4fb8-8e23-d762a2faef4b,4,2,0,0,0,0,0,0,0,0,15,63.67,69.88,75,0,0,0,0,0,0,169000.0,795900.0,470.95,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,0d4614c4-0c6e-4e43-98e4-ae5dd325ac96,汉诺威红,True,809db467-7f88-4116-be33-04ba16d87885,4,1,0,0,0,0,0,0,0,0,15,58.4,65.75,76,0,0,0,0,0,0,169000.0,731400.0,432.78,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,0ed77826-32b0-4f79-be9d-f965042d38f5,美洲豹王,True,97c13548-58c4-4f54-9eba-3a5441c36d33,4,2,0,0,0,0,0,0,0,0,15,66.67,72.5,76,0,0,0,0,0,0,169000.0,835900.0,494.62,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,105f95bf-1153-4461-bee6-55e09d309818,维多利亚,True,231642d0-cae1-4a6e-b888-1e5dac6a07ab,4,2,0,0,0,0,0,0,0,0,15,64.27,69.62,78,0,0,0,0,0,0,169000.0,804350.0,475.95,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,10c1e1c3-40ed-4f52-b962-1265311c1dd1,星月传奇,True,7683557e-be6d-4363-ba17-b476fba3f53c,3,1,0,0,0,0,0,0,0,0,15,68.73,75.12,84,0,0,0,0,0,0,221000.0,859700.0,389.0,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,120f17a8-1fc8-480f-bb79-34617ff54296,撒哈拉驼,True,64f2b5e3-bfcf-4e8e-96cc-96c8273575a8,1,2,0,0,0,0,0,0,0,0,15,77.07,82.25,91,0,0,0,0,0,0,357500.0,963950.0,269.64,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,130d8904-e463-4079-8e96-cd60e213663e,马略卡岛,True,7ad18cc3-0a92-4601-8e13-6b46f256c637,3,3,0,0,0,0,0,0,0,0,15,68.73,74.38,84,0,0,0,0,0,0,221000.0,860650.0,389.43,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,13555b16-6b3d-45f8-82db-e87de7d99ad0,桑巴舞者,True,95dd945b-0d80-4c85-92e3-8b6b6dbd7b7c,1,2,0,0,0,0,0,0,0,0,15,75.33,81.88,97,0,0,0,0,0,0,357500.0,940050.0,262.95,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,15593233-862c-48d9-bbe9-be4d905c93c8,乞力马扎,True,231642d0-cae1-4a6e-b888-1e5dac6a07ab,4,3,0,0,0,0,0,0,0,0,15,62.47,68.38,85,0,0,0,0,0,0,169000.0,784350.0,464.11,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1569a4f3-a249-4916-a624-372243194715,黑虎掏心,True,0766d796-2cf7-4282-808e-76ca3bedf4b5,2,2,0,0,0,0,0,0,0,0,15,70.27,76.5,89,0,0,0,0,0,0,286000.0,877900.0,306.96,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,165b871a-eff3-444c-a6a0-b29facade4c7,花车巡游,True,ca705920-2b1c-476a-beba-719a8cb56338,3,2,0,0,0,0,0,0,0,0,15,67.47,74.75,84,0,0,0,0,0,0,221000.0,842800.0,381.36,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,17861a14-0398-485d-9c1e-54e8962a854f,萨尔瓦多,True,ca705920-2b1c-476a-beba-719a8cb56338,3,3,0,0,0,0,0,0,0,0,15,69.67,75.25,82,0,0,0,0,0,0,221000.0,869350.0,393.37,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,17a59dc0-2f6d-43fe-b6e0-6f8875912caf,绿洲明珠,True,64f2b5e3-bfcf-4e8e-96cc-96c8273575a8,1,3,0,0,0,0,0,0,0,0,15,79.07,85.75,94,0,0,0,0,0,0,357500.0,988150.0,276.41,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,17ec13d7-cf1f-49a0-bf7e-d29fa3d2eb27,皇家社会,True,e8382e66-d1cf-4849-a8fb-3dcc38451167,3,1,0,0,0,0,0,0,0,0,15,64.47,70.0,77,0,0,0,0,0,0,221000.0,803900.0,363.76,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,18a7a629-390b-4ca0-8dd0-5d07c1d30ff8,飞驴切沃,True,06855a25-e2a8-44bd-8558-b24ed124d46a,4,2,0,0,0,0,0,0,0,0,15,59.0,63.62,67,0,0,0,0,0,0,169000.0,739850.0,437.78,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1901dcd7-0ab4-49b5-a089-ce600b205e4f,巴斯克雄,True,7ad18cc3-0a92-4601-8e13-6b46f256c637,3,4,0,0,0,0,0,0,0,0,15,66.0,71.88,83,0,0,0,0,0,0,221000.0,824900.0,373.26,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,19fcd2fe-0f15-4a08-ba4f-092a19f49fd9,云豹穿林,True,857940ea-1731-4b86-8103-eedcaf7e10ab,4,1,0,0,0,0,0,0,0,0,15,60.87,67.75,80,0,0,0,0,0,0,169000.0,761250.0,450.44,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1a353553-f0b2-4650-b274-b69b0ee4d577,图西胡图,True,7f99ed30-06f4-4031-b529-8f45e7013fe5,4,1,0,0,0,0,0,0,0,0,15,63.13,69.0,77,0,0,0,0,0,0,169000.0,791000.0,468.05,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1a766054-acec-4f3e-abdf-13d5a543495f,大流士王,True,77410f57-57a5-4fb8-8e23-d762a2faef4b,4,3,0,0,0,0,0,0,0,0,15,60.27,68.5,78,0,0,0,0,0,0,169000.0,756950.0,447.9,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1cb08e2e-431a-451a-82f5-2258d6b2e1cf,蓝黑战士,True,ed932cf6-43c6-4da1-b768-40349886f761,4,2,0,0,0,0,0,0,0,0,15,60.8,66.12,76,0,0,0,0,0,0,169000.0,762400.0,451.12,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1d454c1b-75c3-4dc7-8dd2-6e5dc0e8e7c5,中原飞虎,True,0766d796-2cf7-4282-808e-76ca3bedf4b5,2,3,0,0,0,0,0,0,0,0,15,74.13,80.12,89,0,0,0,0,0,0,286000.0,927300.0,324.23,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1f7e5d72-288e-4985-ab28-a3f4c57d07b7,金刚鹦鹉,True,97c13548-58c4-4f54-9eba-3a5441c36d33,4,3,0,0,0,0,0,0,0,0,15,65.0,69.88,80,0,0,0,0,0,0,169000.0,810200.0,479.41,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1fb2594c-abb6-4bdc-8d47-e944f5199c35,圣徒南安普,True,2139ff36-979a-454d-b666-34f74056f2b4,2,2,0,0,0,0,0,0,0,0,15,70.67,77.75,86,0,0,0,0,0,0,286000.0,883250.0,308.83,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,1fbd9f5e-102b-4842-bef5-3feb0441e6cc,智利红酒,True,ee610e8c-2362-4715-b3b7-5ad3e7d77bce,3,1,0,0,0,0,0,0,0,0,15,67.27,75.5,84,0,0,0,0,0,0,221000.0,843200.0,381.54,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,21193519-c31c-478a-bee4-78efdc390d95,雄鹰法兰,True,b19d61dd-170a-4016-99b8-7166ab3a46c4,4,1,0,0,0,0,0,0,0,0,15,57.67,63.38,70,0,0,0,0,0,0,169000.0,723550.0,428.14,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,218b2439-e5b9-4b01-a37e-55b7a3a260c9,贝都因骑,True,8196c72e-d2d9-46f0-93a7-46f3fd227434,4,2,0,0,0,0,0,0,0,0,15,66.6,71.62,86,0,0,0,0,0,0,169000.0,833400.0,493.14,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,21aa22b2-133f-4009-a567-28776da36622,蝙蝠军团,True,e8382e66-d1cf-4849-a8fb-3dcc38451167,3,2,0,0,0,0,0,0,0,0,15,62.13,69.62,77,0,0,0,0,0,0,221000.0,776700.0,351.45,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,249efc90-db30-43c9-ba63-8ea3a0329ec6,魔毯飞行,True,b3b7b3ce-fe21-46d7-924e-a380ad0efc21,4,2,0,0,0,0,0,0,0,0,15,63.07,71.75,89,0,0,0,0,0,0,169000.0,790150.0,467.54,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,25386724-4d15-4bea-85d7-fa3e365320fb,马穆鲁克,True,8196c72e-d2d9-46f0-93a7-46f3fd227434,4,3,0,0,0,0,0,0,0,0,15,62.2,69.0,74,0,0,0,0,0,0,169000.0,777700.0,460.18,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,25c49bcc-b0d8-4e14-9cd6-5c1985ef20d2,印加帝国,True,ee610e8c-2362-4715-b3b7-5ad3e7d77bce,3,2,0,0,0,0,0,0,0,0,15,69.2,75.25,83,0,0,0,0,0,0,221000.0,865150.0,391.47,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,25cc4227-c52a-4310-af30-635df8f3807c,天然气王,True,ef0c677b-03d5-4ed7-bebd-c3708039a87a,2,1,0,0,0,0,0,0,0,0,15,74.33,81.88,91,0,0,0,0,0,0,286000.0,928900.0,324.79,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,26210bac-eba3-4197-8f7e-88c7a0bf978a,乌拉圭牛,True,ee610e8c-2362-4715-b3b7-5ad3e7d77bce,3,3,0,0,0,0,0,0,0,0,15,67.4,73.5,82,0,0,0,0,0,0,221000.0,841300.0,380.68,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,26983677-19d4-4969-8216-4e56b4971c29,圣保罗彩,True,ca705920-2b1c-476a-beba-719a8cb56338,3,4,0,0,0,0,0,0,0,0,15,67.33,73.88,92,0,0,0,0,0,0,221000.0,841000.0,380.54,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,26f46891-1718-4d98-8fa0-7e324488be54,太妃糖埃弗,True,2139ff36-979a-454d-b666-34f74056f2b4,2,3,0,0,0,0,0,0,0,0,15,71.87,76.12,83,0,0,0,0,0,0,286000.0,899150.0,314.39,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,27156409-96bd-4360-a2cf-1ad62c1f257f,Medina之光,True,7683557e-be6d-4363-ba17-b476fba3f53c,3,2,0,0,0,0,0,0,0,0,15,68.8,74.62,81,0,0,0,0,0,0,221000.0,859450.0,388.89,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2820f04b-4693-4975-9bfa-f516ddb21ede,东北虎啸,True,0766d796-2cf7-4282-808e-76ca3bedf4b5,2,4,0,0,0,0,0,0,0,0,15,75.27,80.25,88,0,0,0,0,0,0,286000.0,940650.0,328.9,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,29fe00a3-87a9-4093-9ad3-ed3311419faf,威尼斯假,True,ca705920-2b1c-476a-beba-719a8cb56338,3,5,0,0,0,0,0,0,0,0,15,66.53,74.25,79,0,0,0,0,0,0,221000.0,832650.0,376.76,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2b5d7a75-be1a-406e-9344-317a8321a468,铁锤帮西汉,True,2139ff36-979a-454d-b666-34f74056f2b4,2,4,0,0,0,0,0,0,0,0,15,71.47,78.38,93,0,0,0,0,0,0,286000.0,892250.0,311.98,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2badb5a1-7916-4aeb-a1a5-7251bcfc7381,凯门鳄凶,True,97c13548-58c4-4f54-9eba-3a5441c36d33,4,4,0,0,0,0,0,0,0,0,15,63.6,71.38,83,0,0,0,0,0,0,169000.0,796300.0,471.18,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2bf3b353-127d-44c1-b123-c0b3f2ab4b94,蓝军切尔西,True,f5165145-a68e-4187-ab5c-b1ea9fd80814,1,1,0,0,0,0,0,0,0,0,15,78.53,87.0,94,0,0,0,0,0,0,357500.0,983150.0,275.01,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2c139e09-d823-4e77-b449-98b427f9c4bb,小海马萨,True,06855a25-e2a8-44bd-8558-b24ed124d46a,4,6,0,0,0,0,0,0,0,0,15,59.13,62.75,70,0,0,0,0,0,0,169000.0,739750.0,437.72,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2cf1b858-2cd5-4526-bd5e-b33cd2d374ed,狼队伍尔弗,True,2139ff36-979a-454d-b666-34f74056f2b4,2,5,0,0,0,0,0,0,0,0,15,70.0,75.25,88,0,0,0,0,0,0,286000.0,873300.0,305.35,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2d145495-b8a8-4268-830e-483f17fb49ad,红魔曼联,True,f5165145-a68e-4187-ab5c-b1ea9fd80814,1,2,0,0,0,0,0,0,0,0,15,76.87,84.5,95,0,0,0,0,0,0,357500.0,961750.0,269.02,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2e4a3158-aaf2-4269-87ce-b7732f158154,一千零一夜,True,64f2b5e3-bfcf-4e8e-96cc-96c8273575a8,1,4,0,0,0,0,0,0,0,0,15,72.67,78.75,87,0,0,0,0,0,0,357500.0,908150.0,254.03,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,2fac2e88-2e65-4367-b92b-2bd8706084e9,复活节岛,True,ee610e8c-2362-4715-b3b7-5ad3e7d77bce,3,4,0,0,0,0,0,0,0,0,15,64.27,71.75,90,0,0,0,0,0,0,221000.0,803450.0,363.55,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,325a0e4f-60e6-4c62-9690-00a3d9e9ccca,山楂球西布,True,2139ff36-979a-454d-b666-34f74056f2b4,2,6,0,0,0,0,0,0,0,0,15,74.0,82.0,86,0,0,0,0,0,0,286000.0,925250.0,323.51,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,33406dd8-7418-4fea-8566-fb2b786f1936,萨拉丁军,True,8196c72e-d2d9-46f0-93a7-46f3fd227434,4,4,0,0,0,0,0,0,0,0,15,63.0,70.62,87,0,0,0,0,0,0,169000.0,788350.0,466.48,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,34a24e4e-de49-4a0f-aad9-6403a7b11403,罗马狼王,True,ed932cf6-43c6-4da1-b768-40349886f761,4,3,0,0,0,0,0,0,0,0,15,64.13,70.0,82,0,0,0,0,0,0,169000.0,803900.0,475.68,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,34bab083-030f-4363-8dcb-4799aac4aa68,枪手兵工厂,True,f5165145-a68e-4187-ab5c-b1ea9fd80814,1,3,0,0,0,0,0,0,0,0,15,80.73,90.38,95,0,0,0,0,0,0,357500.0,1009850.0,282.48,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,36d1d2af-b93a-4856-a42b-1388f028ba6f,老鹰水晶宫,True,2139ff36-979a-454d-b666-34f74056f2b4,2,7,0,0,0,0,0,0,0,0,15,71.6,78.38,91,0,0,0,0,0,0,286000.0,894500.0,312.76,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,3764692c-81b4-4b82-a4c6-ab457c4e53a6,尼罗河神,True,64f2b5e3-bfcf-4e8e-96cc-96c8273575a8,1,5,0,0,0,0,0,0,0,0,15,78.6,84.0,93,0,0,0,0,0,0,357500.0,982800.0,274.91,21717500.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,378cb73a-8614-4fc8-8ec0-6d046d05da8e,十字军东,True,8196c72e-d2d9-46f0-93a7-46f3fd227434,4,5,0,0,0,0,0,0,0,0,15,61.07,66.25,80,0,0,0,0,0,0,169000.0,767950.0,454.41,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,38d023cf-09c7-4754-abe3-5bc93fa21493,潘帕斯草,True,47623a3f-c2d5-4944-b9cf-ebcd2f8314ff,2,1,0,0,0,0,0,0,0,0,15,70.4,78.0,87,0,0,0,0,0,0,286000.0,878900.0,307.31,17374000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,3bc5e61f-3c0a-4bc2-9b0b-c76c00177475,纳斯卡线,True,ee610e8c-2362-4715-b3b7-5ad3e7d77bce,3,5,0,0,0,0,0,0,0,0,15,69.67,74.75,82,0,0,0,0,0,0,221000.0,870700.0,393.98,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,3bdfd7af-aa6b-40ae-9eac-8bf8c40a5c65,紫百合佛,True,ed932cf6-43c6-4da1-b768-40349886f761,4,4,0,0,0,0,0,0,0,0,15,63.53,67.62,74,0,0,0,0,0,0,169000.0,798800.0,472.66,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,3e3e73e3-3492-46a7-9fed-77d72ae08a6c,桑巴学校,True,ca705920-2b1c-476a-beba-719a8cb56338,3,6,0,0,0,0,0,0,0,0,15,70.73,78.38,90,0,0,0,0,0,0,221000.0,883900.0,399.95,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,3f1d35f3-ec45-4ebb-b98e-e844b92317bc,里约狂欢,True,ca705920-2b1c-476a-beba-719a8cb56338,3,7,0,0,0,0,0,0,0,0,15,67.73,74.88,81,0,0,0,0,0,0,221000.0,847650.0,383.55,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,41897e3c-fd30-4525-b374-af970e3a873a,马赛勇士,True,7f99ed30-06f4-4031-b529-8f45e7013fe5,4,2,0,0,0,0,0,0,0,0,15,63.47,69.88,89,0,0,0,0,0,0,169000.0,795350.0,470.62,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,42f6a0a9-ff82-49c0-9249-6e321f71b6bb,金狼逐日,True,e778551d-cc84-4a37-a502-7db197fb7198,3,1,0,0,0,0,0,0,0,0,15,68.87,76.0,81,0,0,0,0,0,0,221000.0,864450.0,391.15,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,437a4f19-9790-438d-a42e-9aae9a408f44,少林武僧,True,c08d7459-2dbf-4229-8383-ec481437d59a,4,2,0,0,0,0,0,0,0,0,15,61.6,68.38,74,0,0,0,0,0,0,169000.0,773100.0,457.46,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,449235b9-8f89-4448-a87f-4b62055cb9de,沙漠商队,True,3aee4dbc-5ffe-4ca5-b319-c11ecb5b48bd,3,1,0,0,0,0,0,0,0,0,15,70.53,78.25,90,0,0,0,0,0,0,221000.0,882600.0,399.37,13039000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,462ef6f0-daa7-4742-a765-d5c884ec456d,红宝石矿,True,1119222a-9211-45db-8249-7f58b983d5d9,4,2,0,0,0,0,0,0,0,0,15,65.67,69.25,75,0,0,0,0,0,0,169000.0,821500.0,486.09,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,47c7e9c8-25a8-4719-8f34-9a3963e3166a,长颈鹿颈,True,f4345f29-1922-47cb-b792-74b741c9aecf,4,1,0,0,0,0,0,0,0,0,15,60.2,65.62,74,0,0,0,0,0,0,169000.0,754200.0,446.27,8721000.0,B,none
1,8a1e2d00-2ea7-4e31-856d-90fcd7a8ab9a,47ceb15f-60c8-4317-8a1d-4e7ff933eed5,飓风之眼,True,c08d7459-2dbf-4229-8383-ec481437d59a,4,3,0,0,0,0,0,0,0,0,15,58.87,65.12,77,0,0,0,0,0,0,169000.0,734550.0,434.64,8721000.0,B,none
