season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,draft_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
1,4487081d-f655-4460-969a-a0047ee5b4c5,09f1ed04-e485-4b18-a852-cc4fc302c6c1,波斯勇士,True,87f49698-a902-4287-b090-dcef237df119,4,8,7,14,1,4,9,17,39,-22,15,53.33,59.88,63,0,0,0,0,0,0,169000.0,660200.0,390.65,8292546.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,09f79a23-fbde-436c-9fb0-4860a9283acb,莫莫之王,True,21388aef-d223-4465-91a3-92dd7e00e2b3,3,7,16,14,5,1,8,28,37,-9,15,60.93,67.25,81,0,0,0,0,0,0,221000.0,756750.0,342.42,12569500.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,0a1a6fda-343e-4364-b821-8b96d724b93f,玄武镇海,True,88605e76-75d3-4351-80c0-56dc2159814f,4,6,13,14,4,1,9,21,27,-6,15,49.67,57.25,68,0,0,0,0,0,0,169000.0,613400.0,362.96,8337066.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,0a37218f-fa1d-4546-b362-6f158b75bc93,金虎啸月,True,02ceef91-0cb7-4a74-a27d-fcb631eae1c4,2,8,8,14,2,2,10,17,47,-30,15,60.8,65.62,73,0,0,0,0,0,0,286000.0,754150.0,263.69,16896233.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,0a8dcf7a-fc8f-4813-8a38-b9f30c6fd49d,撒丁岛卡,True,a6f5c428-ada4-4449-a842-3e7ace3c0005,4,4,18,14,5,3,6,23,23,0,15,50.87,56.25,66,0,0,0,0,0,0,169000.0,628250.0,371.75,8357166.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,0adc51c8-060f-4181-ad5a-ec18ddbb725e,武当太极,True,f89bf661-d0ff-4ebe-acb4-1f629f9ca394,4,3,27,14,8,3,3,32,21,11,15,52.6,59.25,76,0,0,0,0,0,0,169000.0,651100.0,385.27,8376933.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,0aef1107-5008-4689-8a43-157ba1191519,布宜诺斯,True,1cf8acb1-615d-45a7-a05b-b283f4588aad,2,1,31,14,10,1,3,48,27,21,15,66.33,72.25,81,0,0,0,0,0,0,286000.0,826500.0,288.99,17228240.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,0c911a10-f2d3-42da-9505-4bfcb2deaad9,蝙蝠军团,True,9244158f-011e-4a70-ae03-06a046d80e77,3,5,22,14,7,1,6,26,32,-6,15,57.27,64.5,71,0,0,0,0,0,0,221000.0,709700.0,321.13,12637206.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,0e677fdf-187f-4a1a-b9a2-37fbf0d07c2b,桑巴舞者,True,e67663f5-d4e5-4cec-97c4-f4774dba81ce,1,1,30,14,9,3,2,51,32,19,15,72.73,80.75,92,0,0,0,0,0,0,357500.0,907050.0,253.72,21637800.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,10e6809e-84ce-435a-8697-71eaa5d94750,冰狼踏雪,True,4dce7161-217a-4185-bb95-e5483387d3de,3,6,17,14,5,2,7,35,32,3,15,56.53,63.12,67,0,0,0,0,0,0,221000.0,701700.0,317.51,12606200.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,111b523f-4d6e-4b55-8eda-9e0cbc9a8a8f,塞尔塔天,True,65ee62f3-fdbc-48d6-86f4-846d1ab89c4e,3,7,7,14,2,1,11,23,53,-30,15,59.53,64.88,75,0,0,0,0,0,0,221000.0,739200.0,334.48,12576200.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,137a86bf-00e2-49ab-9566-ddf93ad7adcc,沙漠玫瑰,True,6262376f-9254-4b57-803a-c53d2ce1d2ee,4,5,20,14,5,5,4,23,23,0,15,53.87,59.5,71,0,0,0,0,0,0,169000.0,667550.0,395.0,8310966.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,1733512a-551e-4ef2-bff9-dad62c2098a8,罗马狼王,True,46ca050f-ec65-4d4c-b330-0e9674e3ba37,4,4,19,14,5,4,5,24,33,-9,15,52.0,55.38,59,0,0,0,0,0,0,169000.0,643150.0,380.56,8353113.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,184c5a96-0c65-46cd-bc95-131816ba68c5,萨拉丁军,True,0f20fc68-1fd7-45da-8e06-32f82781e1bd,4,5,17,14,5,2,7,26,31,-5,15,56.53,64.5,70,0,0,0,0,0,0,169000.0,701400.0,415.03,8288400.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,1df11a20-e8d3-496d-973a-6b162a24e6cf,石油大亨,True,fab2d856-fa9d-4687-a880-a50a657011b8,2,2,32,14,9,5,0,44,21,23,15,65.53,72.88,83,0,0,0,0,0,0,286000.0,815850.0,285.26,17085100.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,1e0599d6-daa5-4ab3-a951-c480c0ac75c7,香料之路,True,6262376f-9254-4b57-803a-c53d2ce1d2ee,4,6,15,14,4,3,7,27,35,-8,15,54.6,58.25,68,0,0,0,0,0,0,169000.0,675850.0,399.91,8295433.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,1e1e1fa3-667a-4bab-87e5-1c745effbfb5,波斯猫王,True,87f49698-a902-4287-b090-dcef237df119,4,2,28,14,8,4,2,40,14,26,15,55.4,61.75,69,0,0,0,0,0,0,169000.0,686600.0,406.27,8393266.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,21e07243-880c-4203-bb62-e758f39259f3,西域猛虎,True,02ceef91-0cb7-4a74-a27d-fcb631eae1c4,2,7,11,14,2,5,7,22,36,-14,15,62.73,69.12,78,0,0,0,0,0,0,286000.0,779700.0,272.62,16894200.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,22bda152-748b-4baf-bf7d-5f7ee67d482c,青金石蓝,True,4334724c-533d-4266-a574-de68ba3dcc45,4,1,31,14,10,1,3,35,19,16,15,58.2,64.75,77,0,0,0,0,0,0,169000.0,723300.0,427.99,8423800.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,23278f69-e694-423d-816e-d53422ebe287,绿茵魔术师,True,e67663f5-d4e5-4cec-97c4-f4774dba81ce,1,3,28,14,9,1,4,59,32,27,15,72.93,83.12,101,0,0,0,0,0,0,357500.0,909200.0,254.32,21381366.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,2569ef5e-b9c6-4894-a856-94f31eed5666,猫眼石闪,True,4334724c-533d-4266-a574-de68ba3dcc45,4,5,20,14,6,2,6,30,31,-1,15,51.67,56.5,63,0,0,0,0,0,0,169000.0,638250.0,377.66,8330500.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,259eb135-b329-4f0c-b53d-62d24befa97f,苍鹰搏兔,True,fb1b4abd-9a69-4a6b-abe7-cfcd4808bb94,3,2,26,14,8,2,4,30,28,2,15,56.67,61.38,65,0,0,0,0,0,0,221000.0,704450.0,318.76,12759366.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,25d72cb1-8b3f-49d8-8919-b7a20d93dabe,图阿雷格,True,0f20fc68-1fd7-45da-8e06-32f82781e1bd,4,7,15,14,3,6,5,19,22,-3,15,55.13,60.12,65,0,0,0,0,0,0,169000.0,683000.0,404.14,8285666.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,284ffb4e-77da-4050-86aa-6e3b3f1ad9f8,狼堡沃尔夫,True,302e076d-f2b6-41ad-88c5-c2d5f7ecccda,4,5,17,14,5,2,7,29,32,-3,15,53.33,60.0,70,0,0,0,0,0,0,169000.0,660500.0,390.83,8341546.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,2910437e-75a7-4052-b404-3c5ed1ceef89,铁甲战狮,True,f786406d-650d-4637-8a2d-b49ef3cf1574,4,2,28,14,9,1,4,26,21,5,15,53.2,59.75,65,0,0,0,0,0,0,169000.0,658800.0,389.82,8411800.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,292fba29-3830-4f2b-a1c9-45bf82cc2aec,印加帝国,True,1169a40e-c3d6-4292-bc16-915507bf2cdd,3,3,21,14,6,3,5,34,23,11,15,60.53,66.5,78,0,0,0,0,0,0,221000.0,752050.0,340.29,12672633.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,29c80bf7-2f1b-4b7d-b993-2bea8ace967c,水晶石透,True,4334724c-533d-4266-a574-de68ba3dcc45,4,7,12,14,4,0,10,25,42,-17,15,50.87,58.12,66,0,0,0,0,0,0,169000.0,631350.0,373.58,8315100.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,2abd917d-f307-4723-b24a-fa465011e311,水手桑普,True,a6f5c428-ada4-4449-a842-3e7ace3c0005,4,3,22,14,6,4,4,27,25,2,15,52.13,58.75,83,0,0,0,0,0,0,169000.0,643900.0,381.01,8381733.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,2b939b39-bf3d-432c-a18a-cf09d41d89d5,乌拉圭牛,True,1169a40e-c3d6-4292-bc16-915507bf2cdd,3,8,13,14,4,1,9,21,42,-21,15,56.4,65.38,74,0,0,0,0,0,0,221000.0,698850.0,316.22,12600660.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,2c405c52-5650-4ae0-b38e-e2f4b5488b2e,蜜蜂布伦特,True,4d9ef5c6-8fd6-48a8-af1e-768f161ccd0c,2,3,26,14,8,2,4,48,34,14,15,65.6,75.75,97,0,0,0,0,0,0,286000.0,816250.0,285.4,17029833.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,2f1cac20-031e-42c0-989f-20ad523d1c3a,塞伦盖蒂,True,b9f6250e-1ce4-4d8b-b209-7e6c659a399a,4,4,23,14,7,2,5,32,30,2,15,59.8,66.38,69,0,0,0,0,0,0,169000.0,743800.0,440.12,8290133.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,2f75fc52-cb35-4b9c-be49-d5a6a14cb22a,沙漠之狐,True,7bfbe83e-8c9c-4322-95e8-61d8c8a3dbc3,1,3,25,14,8,1,5,43,28,15,15,68.8,78.38,88,0,0,0,0,0,0,357500.0,857450.0,239.85,21430866.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,309590f4-dd0e-4d6c-9e4a-39e58bc37036,野马奔腾,True,88605e76-75d3-4351-80c0-56dc2159814f,4,2,27,14,9,0,5,26,22,4,15,54.47,60.25,72,0,0,0,0,0,0,169000.0,676300.0,400.18,8395133.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3293dc70-0f08-4714-8da4-f2bf2ccc7c01,药厂勒沃,True,302e076d-f2b6-41ad-88c5-c2d5f7ecccda,4,2,26,14,8,2,4,27,23,4,15,54.87,61.0,70,0,0,0,0,0,0,169000.0,678700.0,401.6,8286133.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,33becdfb-5059-4bd5-8800-5478f333d94d,非洲大象,True,a12e8234-05fa-4dd7-b077-7a1d458ae0cd,4,5,16,14,5,1,8,27,24,3,15,54.33,61.25,73,0,0,0,0,0,0,169000.0,672500.0,397.93,8307666.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,35b972f9-624a-455b-a667-9f8af97d0189,朱雀焚霞,True,88605e76-75d3-4351-80c0-56dc2159814f,4,8,11,14,2,5,7,25,31,-6,15,56.2,63.88,75,0,0,0,0,0,0,169000.0,698050.0,413.05,8270633.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,35c8b0bf-4bbe-41fd-b936-6dcd8259f2d7,清真美食,True,6b46ef51-d18a-41c8-b6cd-b9e2d79b05a4,3,2,30,14,9,3,2,35,18,17,15,60.93,68.25,75,0,0,0,0,0,0,221000.0,756900.0,342.49,12748300.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3876d4f9-b7d3-4b3c-b6e4-ff8701c767c2,巴格达城,True,6b46ef51-d18a-41c8-b6cd-b9e2d79b05a4,3,4,19,14,6,1,7,33,34,-1,15,57.53,62.88,77,0,0,0,0,0,0,221000.0,712550.0,322.42,12662786.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3892aac9-8054-4643-9c7b-a91b06fa99fd,赫塔菲蓝,True,65ee62f3-fdbc-48d6-86f4-846d1ab89c4e,3,1,28,14,8,4,2,53,30,23,15,63.0,70.0,82,0,0,0,0,0,0,221000.0,782700.0,354.16,12772200.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,39be931c-c49e-4f28-9a00-10ec08c15176,日耳曼战,True,302e076d-f2b6-41ad-88c5-c2d5f7ecccda,4,1,37,14,12,1,1,55,22,33,15,60.13,68.0,73,0,0,0,0,0,0,169000.0,748350.0,442.81,8428020.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,39cdad4c-85e4-497b-bc28-c6522308c7f0,太妃糖埃弗,True,4d9ef5c6-8fd6-48a8-af1e-768f161ccd0c,2,7,12,14,3,3,8,26,35,-9,15,61.87,68.88,77,0,0,0,0,0,0,286000.0,769500.0,269.06,16911040.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,39d68cb0-ac36-4efb-a3ee-d1c310dfedf6,弯月之星,True,6b46ef51-d18a-41c8-b6cd-b9e2d79b05a4,3,1,32,14,10,2,2,46,23,23,15,60.73,66.5,79,0,0,0,0,0,0,221000.0,753900.0,341.13,12796400.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,39e49306-8e6f-4a05-a7aa-062bddf5ab61,尼罗河源,True,b9f6250e-1ce4-4d8b-b209-7e6c659a399a,4,1,37,14,12,1,1,52,18,34,15,56.33,63.88,71,0,0,0,0,0,0,169000.0,699700.0,414.02,8444533.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3a880d14-ff4b-41c2-9503-1bec623f4877,美丽游戏,True,e67663f5-d4e5-4cec-97c4-f4774dba81ce,1,8,9,14,2,3,9,27,57,-30,15,71.47,77.5,81,0,0,0,0,0,0,357500.0,891750.0,249.44,21173000.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3ad8d687-1de5-4341-b325-ada3ed2362ee,角马迁徙,True,a12e8234-05fa-4dd7-b077-7a1d458ae0cd,4,8,15,14,5,0,9,17,27,-10,15,53.53,59.0,74,0,0,0,0,0,0,169000.0,663100.0,392.37,8293973.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3b05a23b-42f6-4bc4-9724-1fd5166af673,祖鲁战士,True,6bce0694-9b8d-4983-8add-df52197f7f78,4,1,34,14,11,1,2,39,17,22,15,59.33,65.0,70,0,0,0,0,0,0,169000.0,735450.0,435.18,8426620.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3b55a0fc-804e-468b-9ad5-fbbe1e367ed8,寒冰领域,True,f89bf661-d0ff-4ebe-acb4-1f629f9ca394,4,1,31,14,10,1,3,45,27,18,15,56.13,62.0,70,0,0,0,0,0,0,169000.0,695800.0,411.72,8454733.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3ba408ba-8c10-40e1-96b5-560ff0cf757b,潘帕斯草,True,1cf8acb1-615d-45a7-a05b-b283f4588aad,2,3,26,14,7,5,2,46,30,16,15,65.67,72.88,81,0,0,0,0,0,0,286000.0,817050.0,285.68,17019300.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3bb6cdde-1596-4088-8bd5-72ecea536c22,薛西斯军,True,87f49698-a902-4287-b090-dcef237df119,4,7,14,14,4,2,8,17,40,-23,15,53.87,58.75,67,0,0,0,0,0,0,169000.0,666950.0,394.64,8294726.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3cd8476b-2c90-4707-9ddd-1be529014540,贝都因骑,True,0f20fc68-1fd7-45da-8e06-32f82781e1bd,4,1,27,14,9,0,5,28,20,8,15,58.73,63.38,70,0,0,0,0,0,0,169000.0,729150.0,431.45,8434900.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3e581cb0-9156-44bd-94f6-aa02d66880ad,清真寺塔,True,6b46ef51-d18a-41c8-b6cd-b9e2d79b05a4,3,5,16,14,4,4,6,25,27,-2,15,60.13,67.25,77,0,0,0,0,0,0,221000.0,745900.0,337.51,12603033.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,3f26acb5-82a1-488e-9ed2-0fe8a623442e,累西腓鼓,True,21388aef-d223-4465-91a3-92dd7e00e2b3,3,1,30,14,10,0,4,44,29,15,15,58.67,63.12,72,0,0,0,0,0,0,221000.0,728750.0,329.75,12827066.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,41a46d7d-6538-4bd1-b60b-37653c73d02e,撒哈拉驼,True,7bfbe83e-8c9c-4322-95e8-61d8c8a3dbc3,1,7,8,14,2,2,10,25,50,-25,15,65.4,72.38,78,0,0,0,0,0,0,357500.0,813550.0,227.57,21240133.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,42053a52-51ee-4911-a9ee-1ec2405ac400,刚果雨林,True,b9f6250e-1ce4-4d8b-b209-7e6c659a399a,4,6,15,14,5,0,9,19,29,-10,15,52.27,59.0,70,0,0,0,0,0,0,169000.0,646500.0,382.54,8315000.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,42c8bbd3-b418-43e0-b06f-16785d2e6c1e,斯图加特,True,f8bb5dbf-1adc-44fd-9db4-8e9468aebc86,4,8,6,14,1,3,10,19,34,-15,15,51.67,56.38,63,0,0,0,0,0,0,169000.0,638300.0,377.69,8307146.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,43e82f85-6f8c-41d7-917e-b5dcfa22774b,金刚鹦鹉,True,7832b676-8fc3-469d-9ac1-0201d8e12db3,4,7,14,14,3,5,6,24,26,-2,15,50.67,56.75,61,0,0,0,0,0,0,169000.0,626350.0,370.62,8323433.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,440cb51c-41e6-41bf-9be5-d5fd234b8be5,纳斯卡线,True,1169a40e-c3d6-4292-bc16-915507bf2cdd,3,6,15,14,4,3,7,33,42,-9,15,59.27,64.75,81,0,0,0,0,0,0,221000.0,735600.0,332.85,12588600.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,440fdc8d-b571-4054-80b1-23ccb5284831,魔毯飞行,True,6262376f-9254-4b57-803a-c53d2ce1d2ee,4,8,9,14,3,0,11,18,34,-16,15,50.6,55.88,65,0,0,0,0,0,0,169000.0,625100.0,369.88,8314266.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4443e878-68ea-4db6-89bf-30e923549ef7,云豹穿林,True,f786406d-650d-4637-8a2d-b49ef3cf1574,4,6,11,14,2,5,7,26,38,-12,15,55.47,60.5,63,0,0,0,0,0,0,169000.0,688350.0,407.31,8287100.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4485f0dd-6969-4ff2-a446-7af90be9d8da,红军利物浦,True,dbb57fe0-d69b-428a-998a-d7160fada4bc,1,4,25,14,7,4,3,46,34,12,15,73.47,79.38,88,0,0,0,0,0,0,357500.0,916800.0,256.45,21301300.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,44b54348-8165-4668-afd9-52d172cd7142,紫电龙骑,True,b925fcef-2d8f-488c-ae9c-b02ca84c452c,1,1,31,14,10,1,3,60,35,25,15,72.93,82.38,93,0,0,0,0,0,0,357500.0,910950.0,254.81,21665400.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4587e475-fa2e-4392-8f7a-1b75536e6dce,凤凰涅槃,True,88605e76-75d3-4351-80c0-56dc2159814f,4,1,32,14,10,2,2,30,19,11,15,51.73,57.5,76,0,0,0,0,0,0,169000.0,640250.0,378.85,8489166.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,45adc757-3483-4d9e-b79a-dc1546e717bf,凯门鳄凶,True,7832b676-8fc3-469d-9ac1-0201d8e12db3,4,6,15,14,4,3,7,19,31,-12,15,54.6,60.25,75,0,0,0,0,0,0,169000.0,676550.0,400.33,8306686.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,46d44ebc-a446-447c-ad97-494b93e4206c,汽油骑士,True,fab2d856-fa9d-4687-a880-a50a657011b8,2,4,20,14,6,2,6,39,28,11,15,63.4,69.38,78,0,0,0,0,0,0,286000.0,788550.0,275.72,16983300.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4933ad56-91cc-4ad1-bb24-77618d0c7e00,皇家社会,True,9244158f-011e-4a70-ae03-06a046d80e77,3,1,28,14,9,1,4,33,18,15,15,59.93,66.88,77,0,0,0,0,0,0,221000.0,743450.0,336.4,12828486.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,49bd78ca-51e4-4e98-a144-cf559450bec1,大马士革,True,6b46ef51-d18a-41c8-b6cd-b9e2d79b05a4,3,6,16,14,4,4,6,23,39,-16,15,58.33,65.75,80,0,0,0,0,0,0,221000.0,726100.0,328.55,12578753.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,49c1c2ca-dafe-47cf-91bb-8fd2e7480a02,北海苍龙,True,b925fcef-2d8f-488c-ae9c-b02ca84c452c,1,8,7,14,1,4,9,25,60,-35,15,65.4,73.5,86,0,0,0,0,0,0,357500.0,812750.0,227.34,21220666.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,49f5ea7b-f2bb-42ec-9b4a-f94d421e55a4,星月传奇,True,6b46ef51-d18a-41c8-b6cd-b9e2d79b05a4,3,7,15,14,4,3,7,36,39,-3,15,57.4,63.75,81,0,0,0,0,0,0,221000.0,712800.0,322.53,12608800.0,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4a6f18e4-fd10-45b5-8b00-efbcebe9a75d,天然气王,True,fab2d856-fa9d-4687-a880-a50a657011b8,2,3,25,14,7,4,3,35,24,11,15,64.0,71.25,85,0,0,0,0,0,0,286000.0,795800.0,278.25,17048466.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4aad9483-daee-4fed-bd5d-7549577b701b,农场主富勒,True,4d9ef5c6-8fd6-48a8-af1e-768f161ccd0c,2,1,37,14,12,1,1,51,19,32,15,65.13,69.5,83,0,0,0,0,0,0,286000.0,812600.0,284.13,17192266.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4b1ecf8a-c57f-48a0-bc81-8142bd0346cb,青云直上,True,22b88e21-1118-487f-a3db-75aee691dc9a,4,4,19,14,6,1,7,22,22,0,15,50.73,56.62,69,0,0,0,0,0,0,169000.0,626600.0,370.77,8358266.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4d647185-2dec-40ae-82cc-c53ea581c097,银龙出海,True,b925fcef-2d8f-488c-ae9c-b02ca84c452c,1,4,22,14,7,1,6,42,42,0,15,65.6,72.38,90,0,0,0,0,0,0,357500.0,816550.0,228.41,21368133.32,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4e3e410c-1b95-45bd-927a-d44638c55bcf,银狼啸天,True,4dce7161-217a-4185-bb95-e5483387d3de,3,1,35,14,11,2,1,39,13,26,15,60.53,67.12,77,0,0,0,0,0,0,221000.0,751250.0,339.93,12803166.68,C,crisis
1,4487081d-f655-4460-969a-a0047ee5b4c5,4f3b655c-28d0-443f-a032-bd8067e618cb,阿拉伯舞,True,6262376f-9254-4b57-803a-c53d2ce1d2ee,4,1,32,14,10,2,2,42,24,18,15,53.33,57.88,64,0,0,0,0,0,0,169000.0,660600.0,390.89,8470600.0,C,crisis
