season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,matches,goals,assists,average_rating
1,eec6a365-28ff-4505-8014-82f62f2e8621,8112abb4-7fb6-4e7c-a849-d4d4947a8a00,于格 瓦格纳,3a2b4501-e432-474d-9fed-54e982cbe8ca,MF,23,69,A,generated,57550.0,15,3,2,7.62
1,eec6a365-28ff-4505-8014-82f62f2e8621,5643dfb5-da2a-456d-a253-9c49f92cec82,马尔特 赫尔曼,7da2d6c8-59de-4f33-946a-054a5489c0f9,MF,24,72,A,generated,59750.0,16,4,2,7.94
1,eec6a365-28ff-4505-8014-82f62f2e8621,477d9332-9e2f-4a0b-be07-227a602d10c4,修 中山,23009364-25a9-4fff-99f4-4cf11c676123,DF,24,60,S,generated,50500.0,3,1,1,7.4
1,eec6a365-28ff-4505-8014-82f62f2e8621,32de5408-cd1b-41c8-a440-74fecebb4dfb,盛 库尔尼亚,e6b09712-668f-4cc0-95ed-739bb80422c2,MF,19,68,A,generated,56350.0,4,0,0,7.0
1,eec6a365-28ff-4505-8014-82f62f2e8621,64f70ba7-0d68-4400-8345-9f3da975e79d,林努斯 布冯,76ba5a12-6d47-4e91-b032-36bf7b336b79,FW,25,92,S,generated,77050.0,17,8,5,8.12
1,eec6a365-28ff-4505-8014-82f62f2e8621,62a30b32-7449-4562-86c2-5a7de8f19ef5,唐 林奇,52620048-62e1-4df3-b6e4-fd2db0f1d67b,MF,29,75,A,generated,62350.0,16,3,3,7.9
1,eec6a365-28ff-4505-8014-82f62f2e8621,75c41823-2a02-458e-a6fd-dfd30a878ce1,布拉克斯顿 彼得森,84bc4ff7-0a9d-4738-92c0-64ced2fe21ed,DF,29,85,S,generated,70800.0,16,1,0,7.44
1,eec6a365-28ff-4505-8014-82f62f2e8621,9be20f6a-d50a-49ca-8d0a-051b13553c0d,吉恩 霍恩,09e115e9-f5f6-4845-8aeb-0efa4a6a30ac,FW,27,78,S,generated,65100.0,18,7,2,8.04
1,eec6a365-28ff-4505-8014-82f62f2e8621,3cd1a477-b353-4fd5-a8e2-0cce485e40b3,弥赛亚 休伊特,9e488f8f-1967-483b-8561-802f994222d0,MF,27,73,A,generated,60650.0,16,3,0,7.55
1,eec6a365-28ff-4505-8014-82f62f2e8621,d40bfcec-1678-443d-980a-ae9d7a52ce00,郭伟功,7873f006-7646-40b6-8757-ed66d732106a,MF,32,82,S,generated,68300.0,17,2,6,7.82
1,eec6a365-28ff-4505-8014-82f62f2e8621,e4a34ba3-33b0-41d5-8718-13775ee65dd5,四郎 野口,417515a6-4d11-4a8c-b396-2142408abd34,MF,31,65,A,generated,54050.0,3,1,1,7.4
1,eec6a365-28ff-4505-8014-82f62f2e8621,4ce903b7-a8bf-4172-94e8-81f2d28a8461,谢军彬,ab35aed5-5beb-43c9-9a09-b727403df68e,GK,26,58,A,generated,48800.0,15,0,0,7.09
1,eec6a365-28ff-4505-8014-82f62f2e8621,0cd4f081-d6b6-4869-8644-d66be83db965,浩民 符,515586eb-8fd2-4d3e-9fb8-184268111ea0,MF,26,77,S,generated,64600.0,16,4,0,8.16
1,eec6a365-28ff-4505-8014-82f62f2e8621,1ba080dc-812e-45e5-896f-d8ec631bf4b3,长孙泽涛,9ef44e55-b00b-4f73-98d5-a58c4857a2fe,DF,29,77,S,generated,64200.0,16,0,1,6.36
1,eec6a365-28ff-4505-8014-82f62f2e8621,ddc46538-87a7-45ab-a9bd-577bca41640a,何源宇,c0138868-4678-4b7a-9f26-edda25eb170d,MF,28,89,S,generated,74300.0,18,4,5,8.36
1,eec6a365-28ff-4505-8014-82f62f2e8621,f5416d1d-80c5-4a86-b833-1290228e4050,彼得罗 米莱尔,0f266599-8702-4053-bb97-2b8e8cabc6a7,GK,30,62,A,generated,51250.0,19,0,0,6.4
1,eec6a365-28ff-4505-8014-82f62f2e8621,5a5197a2-0c57-477e-b3e1-7b7b842acf52,亚当 萨利纳斯,7c8a8ac7-c333-4166-890d-6d2d7599346b,DF,23,73,S,generated,60950.0,16,0,0,7.22
1,eec6a365-28ff-4505-8014-82f62f2e8621,d009158f-b081-468a-ac1d-ccb9fceeb8ea,银雨 丰,d5e73885-32cf-4bfd-a82d-82169184de8a,MF,23,87,S,generated,72700.0,17,6,1,8.22
1,eec6a365-28ff-4505-8014-82f62f2e8621,fa100852-f1fa-4b12-acb5-cda3c8a29fc5,克雷格 希克斯,74a1d639-170b-43bf-8b5e-7290388db1cc,FW,26,69,S,generated,58550.0,15,6,1,8.16
1,eec6a365-28ff-4505-8014-82f62f2e8621,a52ab59e-95e8-4302-826d-ade2bf4d309d,郝文英,a5ef7d9d-bb20-4820-b0ab-db606a20e2b1,MF,29,87,S,generated,72600.0,18,6,3,7.91
1,eec6a365-28ff-4505-8014-82f62f2e8621,046cf118-fa81-4095-9dd6-fb6c32568426,侯烨煜,e54de8aa-3502-4d8f-947b-bde76ae6b716,GK,22,66,A,generated,54950.0,15,0,0,6.48
1,eec6a365-28ff-4505-8014-82f62f2e8621,3f79d543-ef4a-47ed-b09a-762844b92cd6,夫 饭田,7dbc47ec-0e43-4716-b98e-067cb5c6c51b,MF,25,74,A,generated,61500.0,16,5,4,8.18
1,eec6a365-28ff-4505-8014-82f62f2e8621,a20983f0-45ac-46b9-b7f3-7bfe75ad98e9,志勋 范,77d5f7a5-afd1-4a53-ad0d-fcde6928644b,MF,19,91,S,generated,76000.0,17,3,3,8.18
1,eec6a365-28ff-4505-8014-82f62f2e8621,4f6f719d-fff9-463e-8699-e7f0a38454a1,司空袁,b5ded63e-d3ef-4964-8300-dcfb742f21ac,MF,20,59,A,generated,49250.0,3,0,0,6.8
1,eec6a365-28ff-4505-8014-82f62f2e8621,3973edc0-3354-45ca-8b63-9d6e49bbcd55,法比安 林德纳,f9cf55f0-754b-42cb-8aba-22a8b3efe908,DF,28,61,A,generated,50850.0,15,3,1,7.17
1,eec6a365-28ff-4505-8014-82f62f2e8621,2a69e604-9313-4cd1-a37a-308228c75a77,索伦 托德,aad98e7f-7593-4b9e-92c1-58e0d129839c,MF,23,77,S,generated,64300.0,15,4,1,7.98
1,eec6a365-28ff-4505-8014-82f62f2e8621,0bb828b9-2bb5-4a00-8c06-7532946c2175,珉 芮,aa64fdc7-92aa-4c55-9f54-751e16baa48c,MF,27,63,A,generated,52100.0,15,3,0,7.55
1,eec6a365-28ff-4505-8014-82f62f2e8621,4d519477-42e7-402c-8e95-31812d0e6428,耶律梓轩,75aad6fe-6b8c-4a84-822c-1b35270fe71e,DF,23,78,S,generated,65150.0,16,3,4,7.83
1,eec6a365-28ff-4505-8014-82f62f2e8621,284b90d0-0697-432f-970f-14dc63538455,雷内 格雷厄姆,387df092-8331-4084-b32f-bebd7c44dd0b,MF,28,74,A,generated,61450.0,15,7,3,8.2
1,eec6a365-28ff-4505-8014-82f62f2e8621,eef743ba-b471-4b2a-b3c8-44186599b311,李涛宇,02b360d0-64ac-4b07-a666-b29058b6fd85,GK,24,55,A,generated,45750.0,16,0,0,6.46
1,eec6a365-28ff-4505-8014-82f62f2e8621,371d1379-9a17-440c-af6e-5acabfe634a5,以西结 彼得斯,aa64fdc7-92aa-4c55-9f54-751e16baa48c,MF,32,58,A,generated,48450.0,3,0,1,7.1
1,eec6a365-28ff-4505-8014-82f62f2e8621,984504d6-0411-4f9a-8456-6a4e1d880fc2,奎 拓,84908c25-3614-491a-b2a7-0dec6c2a9227,GK,29,72,A,generated,59750.0,17,0,0,7.04
1,eec6a365-28ff-4505-8014-82f62f2e8621,089950ec-4b80-401a-bf07-a334b4757d4b,徐致云,f9cf55f0-754b-42cb-8aba-22a8b3efe908,MF,22,70,A,generated,58200.0,15,4,0,8.08
1,eec6a365-28ff-4505-8014-82f62f2e8621,cf05c9c9-b390-4d43-b433-9d000e8b3df8,塞巴斯蒂昂 莫雷诺,fd0b4c24-f60a-4b5c-803e-b6ad90ff3f3e,DF,28,80,S,generated,66650.0,16,2,2,7.5
1,eec6a365-28ff-4505-8014-82f62f2e8621,2f0258c4-6057-4f08-830b-5b9d69a7d143,巴斯蒂安 弗里克,b0b844a1-52c5-4583-9fda-68027e2591d7,FW,25,68,A,generated,56450.0,15,5,1,8.01
1,eec6a365-28ff-4505-8014-82f62f2e8621,962a2b32-aa7b-4761-988e-7741db56bf67,郝晟睿,1ee943b7-d4f9-49e9-aa8c-aa3fcd7a9d4c,MF,24,74,A,generated,61500.0,18,4,3,7.52
1,eec6a365-28ff-4505-8014-82f62f2e8621,b9da7f7d-a136-4791-b042-ac51175710f5,郑绍旭,58b6c8ed-9563-499f-818d-f21fbe764cae,MF,24,68,A,generated,56750.0,15,3,1,7.55
1,eec6a365-28ff-4505-8014-82f62f2e8621,94655d39-ec2c-4680-9f5a-0ecafa26dcf9,姜文研,5bb057c2-5351-4085-90a6-db3067805de0,FW,28,70,A,generated,58050.0,15,3,2,7.64
1,eec6a365-28ff-4505-8014-82f62f2e8621,aa2fd7f1-b6f3-4746-b796-7792f8b85023,程沐翔,504522e6-0eb9-4dad-bc0b-e170ae9deba6,FW,24,75,S,generated,62600.0,16,5,3,7.92
1,eec6a365-28ff-4505-8014-82f62f2e8621,392ee282-7636-44ac-a381-08445c0990b6,闫驾,1a2342b0-5d3b-49d7-a75b-51d04b998d6d,MF,19,69,S,generated,57900.0,15,0,2,7.39
1,eec6a365-28ff-4505-8014-82f62f2e8621,d28f811f-3390-497c-9cb9-406453029deb,西蒙 范登布林克,baf86b58-faa3-44a7-9353-bfcf431de907,MF,24,84,S,generated,70050.0,17,8,3,8.38
1,eec6a365-28ff-4505-8014-82f62f2e8621,e1db266e-55d4-4a25-9d0b-00619dd4c3a3,勝彦 若松,67018e70-a6cf-41f7-a1bd-8af5ff5fb0f4,MF,32,66,A,generated,54750.0,16,2,0,7.52
1,eec6a365-28ff-4505-8014-82f62f2e8621,7178047f-37ef-41f7-80e2-55f8ab870681,麦克 莫雷,e6b09712-668f-4cc0-95ed-739bb80422c2,MF,29,69,A,generated,57200.0,16,2,1,7.44
1,eec6a365-28ff-4505-8014-82f62f2e8621,071d34d8-cb7f-4986-adcb-3db1ab04f8ef,胡文武,43febb18-718a-493e-80e6-f6e3cecefa60,FW,21,59,A,generated,49050.0,6,1,0,6.93
1,eec6a365-28ff-4505-8014-82f62f2e8621,beae7ef4-7db6-4efe-821c-1cd3dd67d7e9,明仁 堀内,971d1542-9fff-4c7c-8b59-a92685d36091,DF,19,80,S,generated,66950.0,19,2,1,7.2
1,eec6a365-28ff-4505-8014-82f62f2e8621,7d62b89d-0133-4443-8d3a-84bbac2f53aa,鲁菲诺 乌多吉,28dd1ce3-69dd-4e61-9664-8d684e0d54c4,FW,29,72,S,generated,60250.0,15,10,4,8.65
1,eec6a365-28ff-4505-8014-82f62f2e8621,97e66040-db56-4e7b-8123-1f2df9d115d0,蒼 藤冈,f542eb76-7566-4e7d-9312-13ca1b46bef4,MF,23,71,A,generated,59200.0,15,4,2,7.78
1,eec6a365-28ff-4505-8014-82f62f2e8621,3f3ec9e4-270b-4d70-b60b-c81ecf34d10e,道允 杓,7873f006-7646-40b6-8757-ed66d732106a,FW,29,74,A,generated,61450.0,1,0,0,7.0
1,eec6a365-28ff-4505-8014-82f62f2e8621,b6771194-5644-4f4b-8ae8-f2748568d5ab,胡马姆 穆斯塔法,41233f1b-b6a8-431b-944c-8f5850d50bb8,FW,23,64,A,generated,53200.0,15,4,2,8.13
1,eec6a365-28ff-4505-8014-82f62f2e8621,638d32bd-2154-41e8-8a12-e27209325a16,库恩 弗吕格,b5ded63e-d3ef-4964-8300-dcfb742f21ac,MF,29,73,S,generated,60900.0,15,8,1,8.13
1,eec6a365-28ff-4505-8014-82f62f2e8621,0058ab80-5def-4a2d-8160-f79f20ac7994,硕珉 愍,7873f006-7646-40b6-8757-ed66d732106a,DF,27,81,S,generated,67400.0,17,4,1,7.56
1,eec6a365-28ff-4505-8014-82f62f2e8621,16adf4ef-9246-4525-9305-41d1db399683,曹绍泽,0a92f32c-3b1b-4417-99fc-9f7ec5a8cab7,MF,25,89,S,generated,74400.0,17,7,1,8.28
1,eec6a365-28ff-4505-8014-82f62f2e8621,16f2ad06-dc39-4910-ad3f-108e0a7462c4,顾伟山,5b3888f4-7ff6-4a60-ba9f-d96a8bf25089,MF,23,77,S,generated,64350.0,16,8,3,8.34
1,eec6a365-28ff-4505-8014-82f62f2e8621,1246a877-e174-40a9-90ae-a208513239bc,大輔 西村,0f266599-8702-4053-bb97-2b8e8cabc6a7,MF,27,84,S,generated,70000.0,19,5,5,7.81
1,eec6a365-28ff-4505-8014-82f62f2e8621,67e1455f-da09-4340-992c-315d1be8427c,昆顿 贝茨,07907148-0141-43a0-a4ab-ea5ebac94ca7,MF,29,74,A,generated,61450.0,11,1,4,7.13
1,eec6a365-28ff-4505-8014-82f62f2e8621,fc894019-4c1d-4515-8a63-5f7a83f3f3b6,鲁涵涵,62f5e325-ebd3-47fe-935c-3f3a773b46d2,DF,25,93,S,generated,77600.0,17,0,2,7.25
1,eec6a365-28ff-4505-8014-82f62f2e8621,18a7a7d9-6280-4bed-8d5f-063b954fb346,察勒姆查拉 巴色,b6640434-89c4-4d9a-819f-3d5df80c9a3c,DF,29,70,A,generated,58450.0,15,3,4,8.01
1,eec6a365-28ff-4505-8014-82f62f2e8621,944ca6ec-7d46-4e19-9a21-a132b6dcd63f,巴勃罗 帕迪利亚,ac85e39e-be19-40b7-84d3-17233243ac41,FW,31,64,S,generated,53700.0,16,7,0,7.44
1,eec6a365-28ff-4505-8014-82f62f2e8621,f02ce3ea-3618-4abe-8ea6-3f15091e942b,阿迪萨 杨,aad98e7f-7593-4b9e-92c1-58e0d129839c,FW,20,60,A,generated,49600.0,5,1,0,7.12
1,eec6a365-28ff-4505-8014-82f62f2e8621,91648f7b-2166-463d-88be-e2dbef83b513,塔尔西西奥 德尔加多,77644b2b-4b2d-4b08-be45-002ca33f5a74,MF,22,87,S,generated,72500.0,16,4,4,8.0
1,eec6a365-28ff-4505-8014-82f62f2e8621,cee01f5b-7f65-40ba-bb57-e28b3d9111a7,塞尔达 戈拉姆,70801c74-ce68-464a-9ddd-85d2235db55a,MF,23,93,S,generated,77900.0,19,5,1,8.15
1,eec6a365-28ff-4505-8014-82f62f2e8621,0cf88460-7519-4d1f-b88b-b247b75943b9,豪屈尔 莫勒,485b8c09-8c5b-4529-a7e8-d61329180403,MF,22,75,A,generated,62300.0,16,2,3,7.99
1,eec6a365-28ff-4505-8014-82f62f2e8621,b0784483-375c-470e-9c5f-483a92c7b84c,立夏 根岸,bfab5f82-7a74-432c-8161-75e72bcb8ca6,DF,23,66,A,generated,54650.0,15,0,1,6.91
1,eec6a365-28ff-4505-8014-82f62f2e8621,753725d4-f867-4149-9d4e-be0a5e854e48,佩德尔 奎斯特,53135db6-a570-451f-bbe8-b7a64f6cac5c,FW,26,66,A,generated,55150.0,15,6,3,8.24
1,eec6a365-28ff-4505-8014-82f62f2e8621,935a7a5e-eb76-4d2a-a09a-f79aaf818853,西芒 马特拉齐,9930989e-05f2-4782-927e-191ba4f9c0cf,DF,30,67,A,generated,55900.0,15,2,2,7.49
1,eec6a365-28ff-4505-8014-82f62f2e8621,88ae85ea-4349-47dd-92c6-661a3e930c67,耶利哥 弗莱,59a13ef5-c556-4997-9ded-4f5fa01c98eb,DF,26,77,A,generated,64000.0,16,0,3,7.17
1,eec6a365-28ff-4505-8014-82f62f2e8621,dd8a54ed-db1c-4bd7-8d70-078fcf4271a3,维达尔 贝尔格伦,f39786a1-cc54-421d-a6a2-06cc3f5e7ff9,FW,28,75,A,generated,62350.0,4,2,0,7.4
1,eec6a365-28ff-4505-8014-82f62f2e8621,4be5f017-7537-4e1f-a317-429e4fc0f794,费尔哈特 侯赛因,79737a92-f029-4b4c-8a4e-c9ec36045687,MF,24,79,S,generated,65800.0,16,2,2,7.76
1,eec6a365-28ff-4505-8014-82f62f2e8621,3a5504fc-3353-4a72-9c7a-17caa3b74728,麦克 文森特,eb26044e-1ada-464c-9701-20fca90efcc8,DF,25,74,S,generated,61800.0,17,3,2,7.4
1,eec6a365-28ff-4505-8014-82f62f2e8621,62bbccb1-d132-4a13-8492-a32c3bde1be2,钱蒲,0d200755-0dfe-41ea-9d77-eb543212e2b0,GK,23,61,A,generated,51100.0,16,0,0,6.75
1,eec6a365-28ff-4505-8014-82f62f2e8621,6ceb3749-dd55-4836-a63e-5b4aa90e35aa,克里斯蒂亚诺 卡布里尼,000acb05-06b5-4ede-bce9-0dbc890b4bc7,GK,22,56,S,generated,47400.0,17,0,0,6.62
1,eec6a365-28ff-4505-8014-82f62f2e8621,cc0717a9-fa45-4b1d-a6c4-a786237e8943,阿卜杜勒-萨拉姆 萨勒曼,7c8a8ac7-c333-4166-890d-6d2d7599346b,GK,22,59,S,generated,49700.0,16,0,0,6.65
1,eec6a365-28ff-4505-8014-82f62f2e8621,56b83d92-616d-493c-8ff9-b3a9294f4ddd,贾克森 普里查德,8e65a893-57dc-434d-a85a-eaea149a5d97,DF,25,80,S,generated,66750.0,16,3,1,7.58
1,eec6a365-28ff-4505-8014-82f62f2e8621,66900208-58d5-4163-af59-ab22521be078,克拉西米尔 巴尔明,c144d1a0-4112-4c11-98ce-b887577a6b32,MF,23,76,S,generated,63350.0,17,7,5,7.86
1,eec6a365-28ff-4505-8014-82f62f2e8621,079d501f-3ef1-4459-8be8-d2efb9026fc0,秦设,76ba5a12-6d47-4e91-b032-36bf7b336b79,DF,24,84,S,generated,70300.0,17,1,3,7.69
1,eec6a365-28ff-4505-8014-82f62f2e8621,04dfcb62-efb9-4c01-ac9c-cf700046a6e6,列侬 惠特克,3ae614dd-c615-41fb-af09-251159d6dbbb,FW,24,74,A,generated,61600.0,16,8,2,8.01
1,eec6a365-28ff-4505-8014-82f62f2e8621,df1d53e0-2544-4775-9ed8-c2271bacff79,尤利安 埃克特,a423e496-2c82-4150-98b1-06c7311376dc,GK,28,60,A,generated,50400.0,15,0,0,6.67
