season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,recent_ratings,recent_minutes,matches,goals,assists,average_rating
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,220ddf93-fc60-444b-8ca6-cfff7bf9e848,程彬宇,9c66c481-40ae-438f-bb00-d9193b9b43a9,FW,33,58,A,generated,0.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[6.9, 6.5, 8.2]","[50, 50, 50]",17,3,1,7.31
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,ec83e9b0-278c-4724-853d-d2df4da200fb,马笠,1ac3e675-afac-466f-a9fd-4f806bf7c6f3,DF,30,72,A,generated,88920.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 6.8, 8.5]","[50, 50, 50]",16,0,2,7.31
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,81c5c834-b61e-4aad-ae19-c3b62386d1a9,奎勇 屋,05f34921-c348-4f0f-a858-a424b12b7083,FW,26,47,A,academy,0.0,LOW,-2,-1,0,0,-1,-1,-0.008,0.0,"[7.0, 6.7, 6.6]","[50, 50, 50]",8,0,0,6.69
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e7e702c4-a68a-48e5-9fb2-a8c04540c4a7,达尼埃莱 塞拉,331ecd59-bd3c-469a-bb81-f4487353bc2c,GK,29,55,A,generated,29174.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[7.0, 6.6, 6.5]","[50, 50, 50]",17,0,2,7.24
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,54f67a52-f0e5-4eb9-a721-00fbaa00552e,班迪 周,8480866e-e4ec-48f0-ab82-b52115112311,GK,26,45,B,generated,13494.0,LOW,-6,-1,-3,-2,-1,0,-0.024,-18.0,"[5.2, 6.6, 5.6]","[50, 50, 50]",16,0,0,6.01
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,9e7db066-d447-4a53-9d35-809bd85ad0ad,蔡晨熙,2d6a3b35-37d0-44ab-a002-979bebd4030c,DF,30,77,S,generated,116152.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.7, 7.3, 7.4]","[50, 50, 70]",19,2,1,7.32
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,f628875c-24a7-4ee9-9617-61c03cb52208,贾迪 塞尔达,cb936237-0b21-40e8-9cbe-dd3431b9f1e7,GK,30,77,A,generated,116152.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[8.7, 7.1, 5.7]","[50, 50, 50]",19,0,0,6.79
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,a72f7e9b-a853-4671-9b1b-83c54f50de3e,提拉瓦 张,c3d001b9-dd3c-4834-a548-dbd8609332c4,FW,26,44,S,academy,0.0,LOW,-3,-2,0,1,-1,-2,-0.012,3.0,"[6.4, 6.8, 6.4]","[50, 50, 50]",5,0,0,6.48
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,985de543-8b01-462f-8424-81a4b17a47e4,稔 岩崎,404a75f0-a644-464b-b83c-456ebf6d2c33,GK,38,56,S,generated,38752.0,LOW,-3,-1,-1,1,-1,-2,-0.012,3.0,"[6.0, 6.0, 6.3]","[50, 50, 50]",6,0,0,6.08
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,aabace49-58cb-4e1f-80cd-7b94195d2137,汉斯 布鲁恩,53f3c6c3-c12d-41d2-a3ad-58b6b94a6dea,DF,35,64,A,generated,64294.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.1, 7.5, 8.0]","[50, 50, 50]",18,0,2,7.28
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,fe53dd05-0da2-4cfd-9fa9-1b2979f4d467,扬 尤里耶夫,caa7cbd4-c80e-4bba-a33e-c6a9c4e358c5,MF,30,80,S,generated,145350.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.0, 8.4, 6.9]","[50, 50, 50]",16,7,5,8.01
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,26720b52-cee0-4c7a-be3e-300c5e8c07d9,达尼尔 萨尔蒂科夫,4812c221-b983-4262-8849-407bd855fee7,DF,28,52,S,generated,20384.0,LOW,-3,-1,-1,1,-1,-2,-0.012,3.0,"[6.5, 6.5, 6.1]","[50, 50, 50]",1,0,0,6.1
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,60d23e78-3fff-4e87-9b0c-752c488779e7,俞智奇,a7a0cccb-3297-423e-9a93-a8f112824245,MF,32,70,S,generated,63000.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.1, 8.1, 7.1]","[50, 50, 50]",15,2,1,7.71
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,6d748e28-41b0-4a1e-937b-986ada8d5cf4,凯斯 朱厄特,db3ca325-5af2-49ee-b4eb-ffc5833d9db4,FW,32,82,S,generated,135800.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.6, 8.7, 7.4]","[50, 50, 50]",15,5,3,8.07
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,98597dea-748a-4983-ae19-4b897632005a,贤 瑞,3b2eeeaf-91a3-4139-96c7-9d9a3c506324,FW,28,61,A,generated,34712.0,LOW,-2,-1,0,0,-1,-1,-0.008,0.0,"[7.1, 7.7, 6.4]","[50, 50, 50]",8,0,1,6.84
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,28aef4f8-1865-4682-abd3-43f692d66fb2,丹尼尔 赫克,fad41aab-9b84-4b06-ad94-82ef1383e7f9,MF,24,35,A,academy,0.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[6.9, 6.1, 6.5]","[50, 50, 50]",4,0,0,6.75
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,46993528-0d8c-431e-8e46-e2e5378b56cd,司马盛浩,77c6fe93-150d-4b73-b3d3-cb0be4c5c867,FW,33,68,A,generated,56000.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[8.6, 8.2, 7.3]","[50, 50, 50]",19,6,5,8.13
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,88ccede8-63d3-414d-8ed1-9fe482435087,韩鹏文,345ce64a-0eff-45c3-892e-171f6803a8b3,DF,30,67,A,generated,60919.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 8.3, 8.0]","[50, 50, 50]",15,3,0,7.62
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,61a8d38b-ef2c-45c5-9cdb-7ab6df174f81,刘子屹,37cc4353-9dc6-4541-ad33-63c9fbca518f,MF,33,64,A,generated,61366.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[9.2, 6.7, 7.6]","[50, 50, 50]",15,3,0,7.8
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,c2f2f47e-c559-4a38-8915-cdb3c36a03e4,里德万 沃尔坎,52b387be-648a-4fa3-a51e-5c34309c7310,DF,26,60,S,academy,0.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.5, 8.0, 7.1]","[50, 50, 50]",17,1,1,7.48
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,cf366024-0276-49e8-86bc-43511b0ca332,埃拉斯谟 埃斯波西托,d3f11c2d-1468-4391-843e-98c05dd06286,MF,31,67,A,generated,47250.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[9.1, 6.0, 6.9]","[50, 50, 50]",16,2,1,7.5
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,bb6ebb2b-978c-413a-b466-7331817db7d9,王逸文,4956aca2-3f90-4766-a4e5-19d273ef1806,DF,29,81,S,generated,155610.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.8, 7.4, 8.4]","[50, 50, 50]",15,3,1,8.12
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8e6b8317-916e-4a73-a7fb-c1b300488681,埃尔米尼奥 因扎吉,6793d666-1351-4faf-bc46-e23b72f29f1b,DF,37,60,A,generated,0.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[8.6, 10.0, 8.0]","[50, 50, 50]",16,2,2,7.99
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,1fd255ce-1be4-4b4c-9548-516d1a4bf096,洛伦茨 奥贝尔,b4f3c189-e714-43f5-bd3e-d5709925fe1d,DF,30,70,A,generated,76950.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.8, 7.5, 8.4]","[50, 50, 70]",19,1,1,7.2
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,335aaaa7-a8ef-43ea-a48e-39df851a5cbb,克泽维尔 赫夫,b766a608-e35e-4487-b5ba-4752916a87c6,MF,26,52,B,generated,18637.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[7.0, 7.3, 6.9]","[50, 50, 50]",16,3,2,7.6
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7e047cef-54bd-4dc5-8d77-f369202fd19b,维 苏里亚,0b9e1fa2-9a0a-4e0e-8791-db8fcdeab4a5,DF,26,48,A,academy,0.0,LOW,-2,-1,-1,1,0,-2,-0.008,3.0,[6.4],[50],1,0,0,6.4
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,c2e18485-fea5-4310-b208-38b47daa0926,亚伯拉罕 科恩,408f6ba6-09fe-4598-87f1-c1f3ac3d8e98,MF,32,74,S,generated,74340.0,NEUTRAL,-1,0,2,-2,-2,0,-0.004,-18.0,"[6.9, 7.2, 8.2]","[50, 70, 70]",19,5,2,7.94
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,8e23b311-6138-419a-894b-cf8275076bf2,邓柄,2d6a3b35-37d0-44ab-a002-979bebd4030c,MF,29,94,S,generated,340290.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[10.0, 10.0, 7.9]","[50, 50, 70]",19,9,6,8.73
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,61d707e0-c584-4bf7-8aff-5c2a75824228,雷兰 哈特,8a755662-f362-44e9-adf1-03d30362d1d3,FW,33,64,A,generated,0.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.6, 7.1, 7.3]","[50, 50, 50]",15,3,0,7.72
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e8280525-9ad6-441d-adb2-0af76435cdc1,黎步,041b9c14-53cd-47e2-ba36-44074062a571,DF,25,64,A,generated,52155.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.7, 7.5, 8.0]","[50, 50, 50]",15,0,1,7.1
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,18e48de8-2aba-4f06-9f3a-737a633d9f38,高耀浩,2c041a01-f53d-4641-af0a-38f385a707e5,DF,26,49,B,generated,15805.0,LOW,-4,-1,-1,0,-1,-2,-0.016,0.0,"[6.1, 6.6, 6.4]","[50, 50, 50]",10,0,0,6.3
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,008a7836-b399-40c6-bc01-01c3a26f2c8d,尼古拉 贝尔纳,1a88743d-0b20-492d-add3-6a8961184f81,DF,29,85,S,generated,186300.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[10.0, 7.1, 7.8]","[50, 50, 50]",15,5,1,7.71
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5dee06df-53a3-4ccd-be13-53b67151a73e,亚埃尔 李,1ac3e675-afac-466f-a9fd-4f806bf7c6f3,MF,30,68,A,generated,68400.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[7.1, 7.4, 6.2]","[50, 50, 50]",16,2,4,7.73
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,30ca764a-719e-4737-bfd7-e75ce77c1ab4,凯尔 朱利安,404a75f0-a644-464b-b83c-456ebf6d2c33,GK,29,68,S,generated,64800.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.4, 9.1, 8.1]","[50, 70, 50]",18,0,0,6.9
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,946d9f98-5115-42fb-8d30-eb59251bde09,帕维尔 采列皮洛,dfd5c178-63e7-4592-8430-0bf56ef6b746,DF,28,51,B,generated,17506.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[7.5, 8.3, 5.9]","[50, 50, 50]",15,1,1,7.45
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,7b00c4b1-a408-4522-9e99-7e705c7a90f0,塞尔希奥 巴斯托尼,22a97709-e9b7-47c7-a868-436c9fc04b53,MF,30,89,S,generated,264600.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[10.0, 10.0, 6.7]","[50, 50, 50]",18,13,1,8.82
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,d19b73bb-095c-4dcc-9f02-95c9e95fbb2b,罗伊斯 芒罗,377ee383-a7cf-47f7-8718-3bc97b4813c7,DF,32,56,A,generated,36053.0,GOOD,3,-1,4,1,0,-2,0.012,3.0,[8.0],[50],1,1,0,8.0
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,096c1e6e-a45e-4564-bd64-04b16ef0a42c,阿尔诺 贝克尔,cc0ef7b2-fe26-4641-a768-4f609e29b2d9,MF,26,45,S,academy,0.0,LOW,-2,-2,0,0,-1,0,-0.008,0.0,"[6.2, 6.2, 7.2]","[50, 50, 50]",10,1,1,6.6
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,dbf081b4-82a8-45a2-b426-138f3c0e6873,任林文,57fe450c-b28d-419d-a0b3-63e5cc902728,GK,29,56,A,generated,32823.0,LOW,-6,-1,-3,-2,-1,0,-0.024,-18.0,"[6.4, 6.0, 4.4]","[50, 50, 50]",17,0,0,6.56
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,f2959d68-6c9e-478a-b496-8818334df9ca,伊戈尔 哈伊尔,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,DF,33,72,A,generated,104624.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[8.4, 6.7, 8.3]","[50, 50, 50]",17,1,0,7.49
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,1ab8b693-114d-4fbb-b4f5-853882112c3b,贾鹤强,61e6e3a1-cfd5-426a-8e11-1ea02f56fd8b,FW,32,70,A,generated,0.0,NEUTRAL,1,-1,4,-2,-1,0,0.004,-18.0,"[7.1, 8.8, 8.1]","[50, 50, 50]",17,6,5,7.98
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,c3c8ece3-3df6-42ea-9163-201e28c2978f,凯斯 金斯,2c041a01-f53d-4641-af0a-38f385a707e5,MF,25,54,A,generated,22950.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.9, 7.3, 8.1]","[50, 50, 50]",15,1,0,7.16
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5b49d063-973c-433c-ad26-da7cac2351da,强 贾姜,58bcbf0c-3e33-411b-a10b-b48ebb72c0fd,FW,27,59,A,generated,32173.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,"[6.6, 7.5, 8.3]","[50, 50, 50]",9,3,0,7.27
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,87318504-9090-4cbb-aba2-97989b5cb2dd,鲁斯兰 杰列维扬科,2057008e-e99c-4efd-9acf-ff25f2ea4cff,FW,36,76,A,generated,0.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[5.7, 7.2, 8.1]","[50, 50, 50]",19,8,4,8.19
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,1262f277-7d4f-48e6-8b96-0758de7fc2a4,陈彬炳,13ad2944-3ec7-4ec5-87d6-19e0eb43b2e3,GK,29,73,A,generated,100610.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[6.2, 7.9, 7.5]","[50, 50, 70]",21,0,0,6.93
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,c5829b56-57b8-4cc3-b708-66d8c99ad23f,昭 中野,95400555-b9c3-425d-8232-8b86e0a91ca5,DF,32,61,A,generated,0.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.9, 6.5, 6.9]","[50, 50, 50]",17,1,0,6.98
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,388f961a-ab1d-45d1-836d-5906c8908de9,贾宇峰,93ff00a3-339b-42ba-af04-9e5d7977938a,FW,29,71,A,generated,82935.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[10.0, 6.5, 10.0]","[50, 70, 50]",17,12,5,8.35
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,734c7f2d-e2ac-4bc2-b174-1e1ff18417d8,覃文升,cc0ed8cb-6636-472c-be01-9bcb6d6e541c,FW,25,51,S,academy,0.0,NEUTRAL,1,-1,2,0,-1,0,0.004,0.0,"[8.3, 8.5, 6.8]","[50, 50, 50]",8,3,0,7.07
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,0898bcca-4963-4e20-9543-7c392f4ceae4,赞德 吉本斯,74dc07ee-0898-40a0-a0d6-8daee888090b,DF,32,67,A,generated,0.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[7.1, 7.5, 6.7]","[50, 50, 50]",17,4,2,7.68
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,35d5abe9-73ec-45c1-83d3-098725e29714,夏尔 耶格尔,07056dfd-f9c6-4791-8d63-f69d100f6743,FW,25,61,A,generated,35123.0,LOW,-2,-1,0,0,-1,-1,-0.008,-4.0,"[6.2, 6.3, 7.8]","[50, 50, 50]",9,1,2,6.87
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,058f778a-defb-4867-b10e-f140b3cc18d6,克莱 巴特利特,58bcbf0c-3e33-411b-a10b-b48ebb72c0fd,DF,33,71,S,generated,64505.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 7.8, 7.7]","[50, 50, 50]",18,2,1,7.36
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,e565a384-07e4-49f4-822e-d6a0451f7dc0,艺浚 赵,29b4a156-ad50-45be-b832-939e9765d81b,DF,32,62,A,generated,58088.0,NEUTRAL,-1,-1,2,-2,-1,0,-0.004,-18.0,"[6.4, 7.2, 8.2]","[50, 50, 50]",18,0,1,7.28
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,a9a7b984-b4ed-41ca-a5db-aa612f665d59,钟究,9a1a3711-6fa4-4f3b-af9b-de4a1462fd5f,FW,32,76,S,generated,93800.0,GOOD,2,0,4,-2,-1,0,0.008,-18.0,"[8.5, 9.2, 7.1]","[50, 50, 50]",15,4,2,7.96
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,54a2852b-5ba4-456b-9b61-be3f7ab827a7,内尔松 切萨雷,e31dd5d4-bdf5-447f-8b05-dbae251e1807,DF,32,65,S,generated,43225.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 7.4, 7.8]","[50, 50, 50]",15,1,2,7.59
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,2a8ad01d-e7c5-4949-af81-0fd0613b9524,鲁文 纳瓦罗,f7c88717-c6fb-4af6-a4da-dc51d5d34038,DF,26,60,A,generated,33390.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.4, 8.0, 6.7]","[50, 50, 50]",16,2,0,6.85
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,84bb5670-d640-45b9-ac33-1401ae0d76cc,河俊 诸,496db78f-db3a-4429-8849-d9230914b4d9,FW,26,58,A,generated,37213.0,LOW,-2,-2,2,-2,-1,0,-0.008,-18.0,"[6.6, 6.5, 9.1]","[50, 50, 50]",16,2,2,7.15
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5620e9bf-cc2d-49ff-886e-0581099fb1c2,秦绍运,80f3ff36-0a44-4d20-958f-ad9eb4159f56,MF,31,71,S,generated,67900.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[6.2, 9.2, 8.0]","[50, 50, 50]",15,2,2,8.26
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,d6905da9-d3ff-4cb1-b49f-d0eef09afcbb,费利克斯 豪斯顿,9ffa92ba-7961-424c-82d3-0cb957ec5ce8,FW,29,63,A,generated,43862.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[8.3, 6.4, 7.8]","[50, 50, 50]",15,2,2,7.74
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,4e771d0d-4693-4d47-a6cf-26f292967ad9,滋 小坂,830e3531-1a9f-4e2a-adcf-6ad465166617,MF,25,65,A,generated,43212.0,NEUTRAL,-1,-1,0,1,-1,-1,-0.004,3.0,"[7.3, 6.6, 6.3]","[50, 50, 50]",8,0,0,6.65
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,35c959cf-94fc-4e6a-886a-e4750bf1ad5e,文苑杰,26592c57-70eb-43ac-89fe-cbb2e4fd7d1d,MF,29,83,S,generated,185400.0,NEUTRAL,0,0,2,-2,-1,0,0.0,-18.0,"[7.2, 8.1, 7.2]","[50, 50, 50]",19,4,0,8.05
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,46d51736-bd8c-4fe3-bcce-462101b9b52d,埃曼 法提赫,57e9792f-f898-4f1f-bf63-d4122fc0d1a8,DF,29,68,A,generated,68400.0,LOW,-2,0,0,-2,-1,0,-0.008,-18.0,"[6.7, 6.5, 7.2]","[50, 50, 50]",22,0,4,7.43
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,bd4693f6-e9f5-4a90-85d7-11668cb4e0fb,里夏德 范德斯特,87b0b70d-b0f6-44a0-bf9b-4659642ca4e0,MF,25,50,A,academy,11781.0,LOW,-2,-1,0,1,-1,-2,-0.008,3.0,"[6.4, 7.2, 6.3]","[50, 50, 50]",5,0,1,6.88
8,4abc3344-ab7a-46fa-9f73-d9b0456a4f5e,5b3d3bad-73f7-4fe1-aff2-a5090f721551,罗基 布思,43fabbee-b584-4985-9119-627445998a83,GK,27,44,A,generated,13955.0,LOW,-3,-1,0,-2,-1,0,-0.012,-18.0,"[6.7, 7.0, 7.8]","[50, 50, 50]",15,0,0,5.97
